"","species","date","hour.1.total","hour.2.total","hour.3.total","hour.4.total","hour.5.total","day.total","total.obs.mins","time.of.obs","start.time.am","start.time.pm","principle.observer","wind.dir.speed","wind.dir","wind.speed","visibility"
"2843","MALL",2021-10-18,"","","","","",0,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2844","MALL/ABDU",2021-10-18,"","","","","",0,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2845","NOGA",2021-10-18,"","","","","",333,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2846","NOPI",2021-10-18,"","","","","",0,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2847","PAJA",2021-10-18,"","","","","",0,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2848","POJA",2021-10-18,"","","","","",0,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2849","RAZO",2021-10-18,"","","","","",0,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2850","RBGU",2021-10-18,"","","","","",0,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2851","RBME",2021-10-18,"","","","","",0,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2852","RNGR",2021-10-18,"","","","","",0,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
"2853","RNPH",2021-10-18,"","","","","",0,120,"6:40 -8:40","","","RZK","WNW15-20","","","unlimitied "
