"","cond((Int))","disp((Int))","cond(scale(doy))","cond(I(scale(doy)^2))","cond(scale(obs.hours))","cond(scale(pressure))","cond(scale(tsm))","cond(scale(wind.dir.cos))","cond(scale(wind.dir.sin))","cond(scale(wind.speed))","cond(scale(year))","df","logLik","AICc","delta","weight"
"124",4.99310123455005,"+",NA,NA,0.858426695860722,0.225508257608602,0.145752457195749,-0.175067999985517,NA,0.0608863957457219,NA,10,-3585.39276330287,7191.15777702876,102.650389163672,9.79899918787834e-24
"125",4.98027625581856,"+",NA,NA,0.852300870984475,0.20846616035195,0.152653601996466,-0.175155589705524,-0.0440191467693592,NA,NA,10,-3585.46272044658,7191.29769131617,102.79030345109,9.13691785006115e-24
"126",5.91712631091003,"+",NA,-0.752603340752325,NA,NA,NA,NA,NA,-0.17966424734606,-0.0113472288963765,8,-3587.86056828343,7191.96396961914,103.456581754053,6.54815913192836e-24
"127",5.07317538988846,"+",NA,NA,0.794806435538653,0.224677011252262,NA,-0.186040627473765,NA,0.0735107691024062,NA,9,-3586.83927115283,7191.98259635971,103.475208494631,6.48745681158526e-24
"128",5.9017532903374,"+",NA,-0.694414543014994,NA,NA,NA,-0.153622423368877,NA,NA,-0.0457865999983218,8,-3587.96960772375,7192.18204849977,103.674660634683,5.8717018858803e-24
"129",5.06094375118708,"+",NA,NA,0.787122734222813,0.20471144608391,NA,-0.187187599121218,-0.0402359697947283,NA,NA,9,-3587.07316824754,7192.45039054914,103.943002684054,5.13445393824086e-24
"130",5.04523674605888,"+",0.16864209339934,NA,0.861580813261113,0.214313605375259,0.119659953041936,-0.167800078667169,-0.0347045659436751,0.0184468633553311,NA,12,-3584.06225014361,7192.65421166244,104.146823797352,4.63697836624885e-24
"131",5.02088942508852,"+",0.196447073007876,NA,0.887017878542882,0.222886844484191,0.133893586532699,NA,NA,NA,NA,9,-3587.25952712472,7192.82310830349,104.315720438402,4.26147191011828e-24
"132",4.98763090264128,"+",NA,NA,0.853484785823218,0.224355551666627,0.147756488860045,-0.17357767759339,-0.0405172751653587,0.0573887657864011,NA,11,-3585.215121327,7192.87770028111,104.370312416025,4.14672402357605e-24
"133",5.05735414762199,"+",NA,NA,0.892421141890594,0.224159881655251,0.181484012587352,NA,NA,NA,0.29843695873325,9,-3587.68413764891,7193.67232935188,105.164941486798,2.78710687433809e-24
"134",4.95463399077828,"+",NA,NA,0.874270875031915,0.221193524614679,0.168044421249258,NA,NA,NA,NA,8,-3588.96334416432,7194.16952138091,105.662133515829,2.1736506488768e-24
"135",5.01535023354677,"+",0.191508153656138,NA,0.881917528175502,0.222637296734932,0.136119783334188,NA,-0.0402372236911418,NA,NA,10,-3587.08730427182,7194.54685896666,106.039471101572,1.79991472328303e-24
"136",5.02136333907672,"+",0.186601546814837,NA,0.886234367726946,0.229640462088125,0.133196076842861,NA,NA,0.0245909545935304,NA,10,-3587.22027425803,7194.81279893906,106.305411073979,1.57580980433188e-24
"137",5.0652612956784,"+",NA,NA,0.894505582463234,0.244916145642274,0.175412779082465,NA,NA,0.0721623093259383,0.293322632136797,10,-3587.30569402981,7194.98363848264,106.476250617556,1.44679321269815e-24
"138",5.05271131955335,"+",NA,NA,0.885972865455188,0.223727276071338,0.183445506296637,NA,-0.0502949735444659,NA,0.298848493785266,10,-3587.41459295495,7195.20143633292,106.694048467838,1.29751462113605e-24
"139",4.96335176083298,"+",NA,NA,0.875999232558457,0.241029382394478,0.162087712589103,NA,NA,0.0701710286165221,NA,9,-3588.6084242139,7195.52090248186,107.013514616779,1.10596419617678e-24
"140",4.94900949185503,"+",NA,NA,0.867692388809552,0.220770008243339,0.170030636657979,NA,-0.049724387729453,NA,NA,9,-3588.6995958546,7195.70324576326,107.195857898173,1.00959159685189e-24
"141",5.03515139545358,"+",NA,NA,0.804448541904191,0.219962908856002,NA,NA,NA,NA,NA,7,-3590.98081147313,7196.15017513482,107.642787269734,8.07413947396731e-25
"142",5.01572488650054,"+",0.182636498018196,NA,0.881376221498811,0.228784781018587,0.135481265524325,NA,-0.0394132985993693,0.0222372681414172,NA,11,-3587.05525449411,7196.55796661534,108.050578750255,6.58484341900962e-25
"143",5.06083304899597,"+",NA,NA,0.888735690753435,0.243676236778366,0.177480182752936,NA,-0.0469851551015167,0.0688786418644354,0.294284207649149,11,-3587.07056064451,7196.58857891614,108.081191051055,6.48482223762681e-25
"144",5.14398441222808,"+",0.180473075649494,NA,0.818215179496258,NA,0.105921932522219,-0.186467778560983,NA,NA,NA,9,-3589.17724796997,7196.65854999399,108.151162128906,6.26187002883191e-25
"145",4.95735307427488,"+",NA,NA,0.870066022611994,0.239786891149267,0.164248572763517,NA,-0.0462964915394772,0.0666524057826131,NA,10,-3588.37984222206,7197.13193486714,108.624547002056,4.94208066898095e-25
"146",5.04453879970075,"+",NA,NA,0.808433375692349,0.243581976115372,NA,NA,NA,0.0853449942093656,NA,8,-3590.45904161501,7197.16091628229,108.653528417208,4.87098279652285e-25
"147",5.08242318498984,"+",NA,NA,0.815535772520353,NA,0.143490274461521,-0.191812043089427,NA,NA,NA,8,-3590.60186682451,7197.44656670129,108.939178836204,4.22268217864292e-25
"148",5.0317455711427,"+",NA,NA,0.797643823015687,0.219590913488133,NA,NA,-0.0456289462543973,NA,NA,8,-3590.76247794273,7197.76778893774,109.260401072652,3.5961340565978e-25
"149",5.13279799265303,"+",0.20435312700614,NA,0.825389950420126,NA,0.110314512388143,-0.183866020819465,NA,-0.0652032711765719,NA,10,-3588.86119884315,7198.09464810931,109.587260244228,3.05393159939789e-25
"150",5.04075884969522,"+",NA,NA,0.802398067962651,0.242542052001428,NA,NA,-0.0414825679354091,0.0822976600412587,NA,9,-3590.27833993799,7198.86073393003,110.353346064945,2.08212061154744e-25
"151",5.07812505556594,"+",NA,NA,0.809858268916805,NA,0.14554753413078,-0.190024349691089,-0.0485969617086809,NA,NA,9,-3590.35266734604,7199.00938874613,110.502000881043,1.93297350040993e-25
"152",5.0765172902342,"+",NA,NA,0.816644112177192,NA,0.146192891016755,-0.191415743850908,NA,-0.0239597475062024,NA,9,-3590.55516795775,7199.41438996955,110.907002104466,1.57863236333734e-25
"153",5.12724214745712,"+",0.200327334130772,NA,0.821129573203384,NA,0.113090379370869,-0.182605029585089,-0.0429337553748863,-0.0679219559895043,NA,11,-3588.66762019045,7199.78269800802,111.275310142934,1.31311852305509e-25
"154",5.17065544249635,"+",NA,NA,0.760308506838715,NA,NA,-0.21670062921847,-0.0427855634317939,NA,0.159092357360354,9,-3590.91149696204,7200.12704797814,111.619660113054,1.10542499852969e-25
"155",5.07117678752548,"+",NA,NA,0.810861357662194,NA,0.1487491277856,-0.189573935302158,-0.0502783596374938,-0.0278534449417575,NA,10,-3590.28975863794,7200.95176769888,112.444379833801,7.31886387577326e-26
"156",5.11595416564411,"+",0.192549465657319,NA,0.841894061311091,NA,0.129556931895503,NA,NA,NA,NA,8,-3592.85237939324,7201.94759183876,113.440203973679,4.44839358006433e-26
"157",5.16923271281142,"+",NA,NA,0.760580901708713,NA,NA,-0.216788823992212,-0.0435084694785423,-0.0132438086143149,0.160735747949596,10,-3590.8967729188,7202.16579626061,113.658408395523,3.98860213271007e-26
"158",5.14174104108825,"+",NA,NA,0.865633276718952,NA,0.179630341962779,NA,NA,NA,0.25912353069373,8,-3593.06479890815,7202.37243086859,113.865043003502,3.59708402019359e-26
"159",5.06616116931408,"+",NA,NA,0.833818061041949,NA,0.165711250016234,NA,NA,NA,NA,7,-3594.4469939116,7203.08254001175,114.575152146671,2.52204215235821e-26
"160",5.10518308169131,"+",0.221783854506686,NA,0.847708782747723,NA,0.132823777110168,NA,NA,-0.0753750673177013,NA,9,-3592.44756398833,7203.19918203071,114.691794165627,2.37916108865156e-26
"161",5.11090256868763,"+",0.18687027308526,NA,0.83663120208315,NA,0.132238352306597,NA,-0.0452845417444594,NA,NA,9,-3592.64129453174,7203.58664311753,115.079255252443,1.96014293847854e-26
"162",5.13585106216915,"+",NA,NA,0.858466184417555,NA,0.181523470177376,NA,-0.0559784005093505,NA,0.259970774358269,9,-3592.7408376989,7203.78572945185,115.27834158677,1.77442110413104e-26
"163",5.13917539204784,"+",NA,NA,0.866335135729094,NA,0.181348390752969,NA,NA,-0.0251388632553123,0.26235041060429,9,-3593.01452740102,7204.3331088561,115.825720991017,1.34956798360526e-26
"164",5.06127353388366,"+",NA,NA,0.826926791157969,NA,0.167846283589263,NA,-0.0549822037792404,NA,NA,8,-3594.13469783023,7204.51222871274,116.004840847657,1.23395517611974e-26
"165",5.14796575798085,"+",NA,NA,0.766541682956575,NA,NA,NA,NA,NA,NA,6,-3596.20001773089,7204.54121193237,116.033824067286,1.21620212501068e-26
"166",5.099871570814,"+",0.216889042715219,NA,0.842131578935901,NA,0.135637377110814,NA,-0.047921832846458,-0.0776629804272003,NA,10,-3592.21141632874,7204.7950830805,116.287695215412,1.07121917625736e-26
"167",5.05930223269977,"+",NA,NA,0.834255453457646,NA,0.16843850303466,NA,NA,-0.0272404061454407,NA,8,-3594.38924978685,7205.02133262598,116.513944760897,9.56640744266945e-27
"168",5.13270808575629,"+",NA,NA,0.858985773288828,NA,0.183547431585965,NA,-0.0574899089730178,-0.0289118552360974,0.263519718951553,10,-3592.6742542775,7205.72075897802,117.213371112935,6.74326723965146e-27
"169",5.1428712252738,"+",NA,NA,0.758953915308324,NA,NA,NA,-0.0525644023527401,NA,NA,7,-3595.91936999213,7206.02729217281,117.519904307726,5.7850555541136e-27
"170",5.05348647013221,"+",NA,NA,0.827121233693395,NA,0.171000148734359,NA,-0.056534858984088,-0.0309214217376684,NA,9,-3594.06023764968,7206.42452935341,117.917141488329,4.74295032460946e-27
"171",5.14659947038466,"+",NA,NA,0.766636111647773,NA,NA,NA,NA,-0.00984299114804451,NA,7,-3596.19252118078,7206.57359455012,118.066206685032,4.40229843038359e-27
"172",5.14087728876798,"+",NA,NA,0.758936116131847,NA,NA,NA,-0.053324440361559,-0.013658181451735,NA,8,-3595.90493994251,7208.0527129373,119.545325072212,2.10132391433862e-27
"173",5.35916862038774,"+",NA,NA,NA,0.121236282081398,NA,-0.182144799360515,NA,NA,NA,7,-3629.40203313078,7272.9926184501,184.485230585022,1.66330423507533e-41
"174",5.34877519282368,"+",NA,NA,NA,0.12075045686754,NA,-0.181447999732365,-0.0899738389767589,NA,NA,8,-3628.61613677748,7273.47510660723,184.967718742147,1.30677471064913e-41
"175",5.34860523047244,"+",NA,NA,NA,0.122063334839277,-0.111460604435077,-0.186314580558798,NA,NA,NA,8,-3628.64332832009,7273.52948969246,185.022101827378,1.27172024279816e-41
"176",5.39331848816046,"+",NA,NA,NA,NA,NA,-0.18927321699305,NA,NA,NA,6,-3630.7953579965,7273.73189246359,185.224504598506,1.14931845660193e-41
"177",5.33842947027059,"+",NA,NA,NA,0.121738177119135,-0.106453672684674,-0.185560364210012,-0.086585095496017,NA,NA,9,-3627.91712782337,7274.13830970079,185.630921835706,9.37967950619478e-42
"178",5.38420290190345,"+",NA,NA,NA,NA,NA,-0.188558737713605,-0.0912727060306013,NA,NA,7,-3629.99190996595,7274.17237212045,185.66498425537,9.22128487117534e-42
"179",5.38260134363922,"+",NA,NA,NA,NA,-0.108212506238383,-0.193786649464135,NA,NA,NA,7,-3630.05972949613,7274.30801118082,185.800623315738,8.61663687329591e-42
"180",5.37698175393745,"+",NA,NA,NA,NA,NA,-0.19019013192473,NA,-0.0794575963603228,NA,7,-3630.32574051152,7274.8400332116,186.332645346512,6.6040549005409e-42
"181",5.37372146225219,"+",NA,NA,NA,NA,-0.102968516913655,-0.192969073915191,-0.0877173471068725,NA,NA,8,-3629.3193299416,7274.88149293548,186.374105070396,6.46856297070696e-42
"182",5.35462160877511,"+",NA,NA,NA,0.110251481131263,NA,-0.183416790390248,NA,-0.0335296935304076,NA,8,-3629.33019028224,7274.90321361676,186.395825751679,6.39869226994126e-42
"183",5.35935079491381,"+",NA,NA,NA,0.120681414256117,NA,-0.182179309818466,NA,NA,-0.0119910992595363,8,-3629.39948449035,7275.04180203297,186.534414167891,5.97031344012154e-42
"184",5.35703748516207,"+",-0.00716492459723159,NA,NA,0.121166377057954,NA,-0.182602179348666,NA,NA,NA,8,-3629.4001452874,7275.04312362708,186.535735762,5.96636957777581e-42
"185",5.36550117431394,"+",NA,NA,NA,NA,NA,-0.189438816960391,-0.0954565080225029,-0.0857923798876496,NA,8,-3629.45191377695,7275.14666060617,186.63927274109,5.66535830830193e-42
"186",5.34292452123574,"+",NA,NA,NA,0.107452002866402,NA,-0.182942830762071,-0.0920628700438756,-0.040676935734368,NA,9,-3628.51191363155,7275.32788131716,186.820493452076,5.17458833122973e-42
"187",5.34195790075375,"+",-0.02211505334438,NA,NA,0.120546813480254,NA,-0.182858704777163,-0.091348185948628,NA,NA,9,-3628.59824063491,7275.50053532387,186.993147458787,4.74661998720573e-42
"188",5.34917412599794,"+",NA,NA,NA,0.11949374174265,-0.116984836365382,-0.186681366389986,NA,NA,-0.049057600046705,9,-3628.59885614699,7275.50176634804,186.994378482959,4.74369928419042e-42
"189",5.34585089525188,"+",NA,NA,NA,0.114316069024591,-0.109284108830871,-0.18725819660588,NA,-0.0236595311068195,NA,9,-3628.60786656566,7275.51978718537,187.012399320282,4.7011485554579e-42
"190",5.34900406685174,"+",NA,NA,NA,0.119990352626156,NA,-0.181495120318173,-0.0901287657213909,NA,-0.0159946873227908,9,-3628.61149456938,7275.5270431928,187.019655327721,4.68412367285639e-42
"191",5.35484827192393,"+",0.0239364312307983,NA,NA,0.122387296377673,-0.115046764074196,-0.184776931567963,NA,NA,NA,9,-3628.62304982745,7275.55015370895,187.042765843868,4.63030893535256e-42
"192",5.36923564730823,"+",NA,NA,NA,NA,-0.102289875040282,-0.194637790748511,NA,-0.0717198725760079,NA,8,-3629.679466052,7275.60176515627,187.094377291185,4.5123490289547e-42
"193",5.39440954894958,"+",NA,NA,NA,NA,NA,-0.189278089916,NA,NA,-0.039026762777413,7,-3630.76503604731,7275.71862428318,187.211236418096,4.2562492021277e-42
"194",5.3905710761871,"+",-0.0101223027914077,NA,NA,NA,NA,-0.189984042910263,NA,NA,NA,7,-3630.79148099523,7275.77151417901,187.264126313927,4.14516815343482e-42
"195",5.35813427399868,"+",NA,NA,NA,NA,-0.0962590622564245,-0.193779117819666,-0.0917351970200894,-0.0781205280662015,NA,9,-3628.87456863319,7276.05319132043,187.545803455343,3.60061543433492e-42
"196",5.33454726169397,"+",NA,NA,NA,0.111692003822381,-0.103505181612564,-0.186739349401385,-0.0882228151974253,-0.0307484451202851,NA,10,-3627.85813005548,7276.08851053398,187.581122668892,3.53758813822595e-42
"197",5.33890440627844,"+",NA,NA,NA,0.119005226671834,-0.11231626313633,-0.185954638750235,-0.0869913588277557,NA,-0.0516002534193212,10,-3627.8670221296,7276.1062946822,187.598906817121,3.50627108544163e-42
"198",5.3840092225441,"+",NA,NA,NA,NA,-0.117817347918456,-0.194150152567484,NA,NA,-0.0760887798688383,8,-3629.93999060226,7276.12281425679,187.615426391703,3.47742930953319e-42
"199",5.38533744189962,"+",NA,NA,NA,NA,NA,-0.188574006421663,-0.0917315448540103,NA,-0.0426475815273769,8,-3629.95491509728,7276.15266324684,187.645275381752,3.42591579587007e-42
"200",5.37720794056144,"+",-0.0246521520907159,NA,NA,NA,NA,-0.190243100312556,-0.0927965548125093,NA,NA,8,-3629.9690614513,7276.18095595488,187.673568089794,3.3777927634294e-42
"201",5.34084242435595,"+",0.00888761521347399,NA,NA,0.121859218381872,-0.107864167625792,-0.185001439588198,-0.0860138685598682,NA,NA,10,-3627.91435909499,7276.20096861299,187.693580747909,3.34416199841057e-42
"202",5.38714108144917,"+",0.0190180773850299,NA,NA,NA,-0.110962385945721,-0.19247784700134,NA,NA,NA,8,-3630.04653130921,7276.33589567069,187.828507805603,3.12599492870561e-42
"203",5.37494767632566,"+",NA,NA,NA,NA,-0.112868690046876,-0.193361131394963,-0.0883384452717501,NA,-0.0781439553216292,9,-3629.19104076492,7276.6861355839,188.178747718813,2.62382362593873e-42
"204",5.38220826249429,"+",0.0214363748341173,NA,NA,NA,NA,-0.188768338474624,NA,-0.083532200003365,NA,8,-3630.30986754633,7276.86256814493,188.355180279851,2.40227540249575e-42
"205",5.37719127699395,"+",NA,NA,NA,NA,NA,-0.190168077265947,NA,-0.078317016715877,-0.0246644965747984,8,-3630.31500012146,7276.8728332952,188.365445430121,2.38997713139551e-42
"206",5.37479431612712,"+",0.00427858056522242,NA,NA,NA,-0.103623829654845,-0.192688322113523,-0.0874428400266656,NA,NA,9,-3629.31866929591,7276.94139264587,188.434004780784,2.30943780882965e-42
"207",5.35469259827102,"+",NA,NA,NA,0.109964587880035,NA,-0.183428478831291,NA,-0.0332844360729809,-0.00845116013952946,9,-3629.3289794778,7276.96201300965,188.454625144563,2.28574941064415e-42
"208",5.35610267778108,"+",0.00545524540052544,NA,NA,0.109922526940197,NA,-0.183108395974131,NA,-0.0346712782708732,NA,9,-3629.3291834342,7276.96242092246,188.455033057377,2.28528326494549e-42
"209",5.35746516214038,"+",-0.00616279005297361,NA,NA,0.120682265007438,NA,-0.18257678985914,NA,NA,-0.0107967947745963,9,-3629.39812267846,7277.10029941097,188.592911545886,2.13304543353844e-42
"210",5.36559999892021,"+",NA,NA,NA,NA,NA,-0.189420586843592,-0.0957213559714903,-0.0845424456096951,-0.0286759189165616,9,-3629.4372452152,7277.17854448446,188.671156619375,2.05120659476766e-42
"211",5.36726668935622,"+",0.00682482212595518,NA,NA,NA,NA,-0.188991284960025,-0.0950749838034153,-0.0870504764545072,NA,9,-3629.45030903872,7277.20467213149,188.69728426641,2.02458426713152e-42
"212",5.33854446760294,"+",NA,NA,NA,0.134210645110494,NA,NA,NA,NA,NA,6,-3632.59956442662,7277.34030532383,188.832917458746,1.89183599436212e-42
"213",5.34297236388916,"+",NA,NA,NA,0.107010444778396,NA,-0.182962376464829,-0.0921765445475446,-0.0403605741831213,-0.0123980365567105,10,-3628.50927162041,7277.39079366383,188.883405798748,1.84467592771716e-42
"214",5.34051187301732,"+",-0.00852138547521915,NA,NA,0.107946569461592,NA,-0.183424284447057,-0.0925139541002158,-0.0389469395163283,NA,10,-3628.50945890978,7277.39116824257,188.883780377489,1.8443304718752e-42
"215",5.37996175353454,"+",0.049431357125594,NA,NA,NA,-0.108831800812891,-0.191457741172185,NA,-0.0807212153926821,NA,9,-3629.5977996008,7277.49965325566,188.992265390578,1.74695420485355e-42
"216",5.35799631720876,"+",0.0319306300466781,NA,NA,0.119416144246232,-0.122768685735784,-0.184714519560569,NA,NA,-0.0568026408438653,10,-3628.5642621641,7277.50077475121,188.993386886123,1.74597487877782e-42
"217",5.35424429763789,"+",0.0348590446581595,NA,NA,0.112494976372552,-0.113891035102621,-0.185311247320952,NA,-0.0305707945968625,NA,10,-3628.56807084914,7277.5083921213,189.001004256214,1.73933765793174e-42
"218",5.34634832947612,"+",NA,NA,NA,0.112704719138757,-0.114534349375532,-0.187504913775411,NA,-0.0215054242075219,-0.046130013853869,10,-3628.56991111589,7277.51207265479,189.004684789708,1.73613975607682e-42
"219",5.369794322988,"+",NA,NA,NA,NA,-0.109672688798342,-0.19485171165825,NA,-0.0677375392364284,-0.0616503125750545,9,-3629.60952610932,7277.5231062727,189.015718407613,1.72658817607405e-42
"220",5.34239830769815,"+",-0.0209932952421916,NA,NA,0.119997137446445,NA,-0.182820785318855,-0.0913943307684091,NA,-0.0120677039269969,10,-3628.59568283093,7277.56361608487,189.05622821979,1.69196809159303e-42
"221",5.39267668477986,"+",-0.00598217820012747,NA,NA,NA,NA,-0.189694744698927,NA,NA,-0.0378310563041654,8,-3630.76371938354,7277.77027181936,189.262883954279,1.52586968898309e-42
"222",5.32843681430715,"+",NA,NA,NA,0.133737954291831,NA,NA,-0.091361883024274,NA,NA,7,-3631.80797821481,7277.80450861817,189.297120753084,1.49997154205181e-42
"223",5.35825521960458,"+",NA,NA,NA,NA,-0.103819681076409,-0.194017350036976,-0.0920922562803536,-0.0742060012364908,-0.0634741821709263,10,-3628.79981732435,7277.9718850717,189.464497206622,1.3795507589721e-42
"224",5.36608546435278,"+",0.0345792561099384,NA,NA,NA,-0.101143275185236,-0.191611243939067,-0.0897267347288984,-0.0841665974004202,NA,10,-3628.83489681707,7278.04204405716,189.534656192073,1.33199579668045e-42
"225",5.33482226077359,"+",NA,NA,NA,0.109967411496687,-0.108974894053548,-0.187005582821354,-0.0885075001835677,-0.0286387511509325,-0.0481347637325115,11,-3627.81640538294,7278.080268393,189.572880527921,1.30678019925385e-42
"226",5.39245258430225,"+",0.0322868221855725,NA,NA,NA,-0.123659507706193,-0.191971510888528,NA,NA,-0.0840538279357977,9,-3629.90378425214,7278.11162255833,189.604234693249,1.28645344644739e-42
"227",5.3397506603627,"+",0.0207250062561353,NA,NA,0.110654257787801,-0.106432926207555,-0.18559523495418,-0.0870811624194466,-0.0347024371191651,NA,11,-3627.84412308622,7278.13570379957,189.628315934484,1.27105662819472e-42
"228",5.33072898924137,"+",NA,NA,NA,0.135663522228072,-0.100114505344391,NA,NA,NA,NA,7,-3631.98696617356,7278.16248453567,189.655096670587,1.25415015667958e-42
"229",5.34370379903431,"+",0.0167826932775597,NA,NA,0.118962431280738,-0.115508379107498,-0.184944233280059,-0.0859555679899784,NA,-0.0556380959492617,11,-3627.85755657569,7278.1625707785,189.655182913415,1.25409607711757e-42
"230",5.37916768329188,"+",-0.0204477759010905,NA,NA,NA,NA,-0.189956997342465,-0.0929485799491246,NA,-0.03869236091769,9,-3629.93962393407,7278.1833019222,189.675914057118,1.24116379516303e-42
"231",5.38316946661129,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-3634.28725946692,7278.67519007477,190.167802209688,9.7054783133348e-43
"232",5.37973374612832,"+",0.0174559810647304,NA,NA,NA,-0.116178853298777,-0.192232492891805,-0.0872598402309392,NA,-0.0823840415148604,10,-3629.18058590205,7278.7334222271,190.226034362022,9.42696711937546e-43
"233",5.32079626830173,"+",NA,NA,NA,0.135274432490035,-0.0949017160680233,NA,-0.0881327910056078,NA,NA,8,-3631.25255052798,7278.74793410824,190.240546243152,9.35881316578644e-43
"234",5.38321274726985,"+",0.023821821066039,NA,NA,NA,NA,-0.18859870265766,NA,-0.0826144608626187,-0.0284483425057594,9,-3630.29569890442,7278.8954518629,190.388063997812,8.69336078868367e-43
"235",5.35641844811606,"+",0.00627338781441591,NA,NA,0.109550622322553,NA,-0.183076859564546,NA,-0.0345649134804298,-0.00950398895085256,10,-3629.32766963672,7279.02758969646,190.520201831377,8.13756251475763e-43
"236",5.37387001515692,"+",NA,NA,NA,NA,NA,NA,-0.0928548398811749,NA,NA,6,-3633.47851067651,7279.0981978236,190.590809958519,7.85528557003403e-43
"237",5.36807976383972,"+",0.00932514703760269,NA,NA,NA,NA,-0.188812218279978,-0.0952193263277437,-0.0861755169086954,-0.0301209684268338,10,-3629.43429524888,7279.24084092076,190.733453055681,7.3145467999455e-43
"238",5.33503343795553,"+",NA,NA,NA,0.126726762571018,NA,NA,NA,-0.0226599204262324,NA,7,-3632.56825212616,7279.32505644088,190.817668575797,7.01294212928008e-43
"239",5.34535636748798,"+",0.0204237042264325,NA,NA,0.134143948369151,NA,NA,NA,NA,NA,7,-3632.58430116967,7279.35715452789,190.849766662802,6.90128947168504e-43
"240",5.3833838451786,"+",0.0585499393830049,NA,NA,NA,-0.119053431918352,-0.191160212519953,NA,-0.0772818435042512,-0.0737236266689959,10,-3629.49826079303,7279.36877200908,190.861384143996,6.86131787606679e-43
"241",5.33853459882804,"+",NA,NA,NA,0.133899277949332,NA,NA,NA,NA,-0.00773180985254832,7,-3632.59867997268,7279.3859121339,190.878524268821,6.80276720345382e-43
"242",5.34080862523916,"+",-0.0075731348945707,NA,NA,0.107498080210777,NA,-0.183387118388942,-0.09256370943475,-0.0388580655301556,-0.011141668676436,11,-3628.50736156998,7279.46218076708,190.954792901999,6.54823242532046e-43
"243",5.35693492105236,"+",0.0418326061732236,NA,NA,0.11017897757321,-0.12120624305091,-0.185236004567707,NA,-0.0291894804625178,-0.0551430197427486,11,-3628.51433922508,7279.47613607727,190.968748212188,6.50270015694841e-43
"244",5.3752262601011,"+",NA,NA,NA,NA,-0.0951383922460195,NA,NA,NA,NA,6,-3633.71633102787,7279.57383852634,191.066450661253,6.19266963032225e-43
"245",5.32365537655032,"+",NA,NA,NA,0.123816404230742,NA,NA,-0.0929046436359667,-0.0299528994741679,NA,8,-3631.75377601698,7279.75038508624,191.242997221157,5.66945500980743e-43
"246",5.36494640369625,"+",NA,NA,NA,NA,NA,NA,NA,-0.0778788649550812,NA,6,-3633.85384840226,7279.8488732751,191.341485410018,5.39703053012158e-43
"247",5.32838806889564,"+",NA,NA,NA,0.133239939702008,NA,NA,-0.0914742288993748,NA,-0.0121649952439958,8,-3631.80572917637,7279.85429140501,191.346903539926,5.38242941047894e-43
"248",5.33045791708615,"+",0.00589428832500155,NA,NA,0.133726967831447,NA,NA,-0.0910012073608148,NA,NA,8,-3631.80671483279,7279.85626271785,191.348874852766,5.37712679808052e-43
"249",5.36887557223258,"+",0.0436674912777393,NA,NA,NA,-0.111203107360828,-0.191327495494532,-0.08963662613429,-0.0810212432719503,-0.0725370406798865,11,-3628.73842060073,7279.92429882858,191.416910963499,5.19728370013957e-43
"250",5.34659590377502,"+",0.0530254437360177,NA,NA,0.135744864702677,-0.109050737819682,NA,NA,NA,NA,8,-3631.88895006289,7280.02073317806,191.51334531298,4.95263099247468e-43
"251",5.34210230699296,"+",0.0276428835182539,NA,NA,0.108352474861641,-0.11363858761407,-0.185525110233026,-0.0870327066150943,-0.0335330003994366,-0.0541063211963944,12,-3627.79224294198,7280.11419725917,191.606809394091,4.72650915793197e-43
"252",5.36609509277456,"+",NA,NA,NA,NA,-0.0897053258133279,NA,-0.0895599634883773,NA,NA,7,-3632.96622983445,7280.12101185745,191.613623992363,4.71043193287514e-43
"253",5.35352937676983,"+",NA,NA,NA,NA,NA,NA,-0.0970233891993712,-0.0843382060061025,NA,7,-3632.97432701917,7280.13720622689,191.629818361806,4.67244469777722e-43
"254",5.33069498498229,"+",NA,NA,NA,0.133731558021625,-0.104409157063921,NA,NA,NA,-0.0434969128916798,8,-3631.95810333774,7280.15903972775,191.651651862667,4.62171419504762e-43
"255",5.32907015726201,"+",NA,NA,NA,0.13171781885122,-0.0988224284629802,NA,NA,-0.0119430376896795,NA,8,-3631.97837716625,7280.19958738479,191.692199519702,4.52895779477924e-43
"256",5.3840236569266,"+",NA,NA,NA,NA,NA,NA,NA,NA,-0.0392792979615662,6,-3634.261214375,7280.6636052206,192.156217355512,3.59118749997728e-43
"257",5.38930066010978,"+",0.0206550296231536,NA,NA,NA,NA,NA,NA,NA,NA,6,-3634.27112038697,7280.68341724452,192.17602937944,3.55578877321383e-43
"258",5.33255302995807,"+",0.038103930123536,NA,NA,0.135389342845913,-0.101668304508627,NA,-0.0856744456989387,NA,NA,9,-3631.20249833598,7280.70905072601,192.201662860927,3.51050595928887e-43
"259",5.32063965240012,"+",NA,NA,NA,0.133187536610588,-0.0995389992960613,NA,-0.0884719638642916,NA,-0.0462539209391572,9,-3631.21910686124,7280.74226777654,192.234879911458,3.45268313743142e-43
"260",5.31798404022811,"+",NA,NA,NA,0.128866262941617,-0.0927336486065395,NA,-0.0891704325402169,-0.019319607624399,NA,9,-3631.23029585719,7280.76464576843,192.257257903346,3.41426640294752e-43
"261",5.36003058319737,"+",NA,NA,NA,NA,-0.0884947739722175,NA,NA,-0.0701788390427735,NA,7,-3633.36756079902,7280.9236737866,192.416285921518,3.15329722895853e-43
