"","cond((Int))","disp((Int))","cond(scale(doy))","cond(I(scale(doy)^2))","cond(scale(obs.hours))","cond(scale(pressure))","cond(scale(tsm))","cond(scale(wind.dir.cos))","cond(scale(wind.dir.sin))","cond(scale(wind.speed))","cond(scale(year))","df","logLik","AICc","delta","weight"
"24",-0.280333831324305,"+",5.51077543704597,-1.62767186979282,0.803727922605907,NA,NA,-0.15906913283783,0.169956568629001,NA,NA,8,-1103.30280260751,2222.84843826729,3.42123562650295,0.0150026489523011
"25",-0.282061946990864,"+",5.45402943965421,-1.60861629060766,0.787599177170809,0.189660664527581,-0.147391265854752,NA,NA,NA,NA,8,-1103.4214021989,2223.08563745008,3.6584348092988,0.0133248030696955
"26",-0.26420555806867,"+",5.46639624466976,-1.64617573281543,0.785734666351983,0.234631503230267,-0.105395500631487,-0.187896293299664,NA,0.09985682322263,0.16827918002783,11,-1100.44198326597,2223.33142415906,3.90422151827988,0.011783895797873
"27",-0.286091064378568,"+",5.40641957028907,-1.60637458829383,0.821988183533264,0.198339342599212,NA,NA,NA,0.0992363276785246,NA,8,-1103.54658065665,2223.33599436557,3.90879172478299,0.0117569991218142
"28",-0.29276331748514,"+",5.4668989990272,-1.62230464272369,0.81110721273115,0.191387574992418,-0.15775105887968,NA,0.16054567869015,0.0642959936691504,NA,10,-1101.48575885806,2223.34376813913,3.91656549834215,0.0117113896941226
"29",-0.281193515212772,"+",5.50163276414893,-1.63286230831856,0.760287577193182,NA,-0.161732655391888,-0.165852192596164,0.175727773252754,NA,NA,9,-1102.57261492607,2223.4492839062,4.02208126541518,0.0111095373806022
"30",-0.291181119521551,"+",5.51017646124719,-1.61430115569439,0.835935767477184,NA,NA,NA,0.175752445294467,NA,NA,7,-1104.74144005329,2223.67143229514,4.24422965435133,0.00994161784416465
"31",-0.275833990488994,"+",5.46005324631457,-1.62575955359073,0.848714340403371,0.222676279698595,NA,NA,NA,0.109665924538731,0.196285420022444,9,-1102.68635945258,2223.67677295921,4.24957031842905,0.00991510583720211
"32",-0.269707674469665,"+",5.54305529297438,-1.63705893096935,0.827412446758931,NA,NA,-0.163329784719873,0.179055283822076,NA,0.157054153395504,9,-1102.72824234631,2223.76053874668,4.3333361058917,0.00950840878754904
"33",-0.27290978541522,"+",5.45472261320826,-1.61316960232296,0.772534238811634,NA,NA,-0.165400271980203,NA,NA,NA,7,-1105.0120727163,2224.21269762116,4.78549498037501,0.00758442729795024
"34",-0.283913583264506,"+",5.52195207338899,-1.63901871230013,0.850054053576843,0.21084156762611,-0.101872281630199,NA,0.166747804140149,0.0727870272448669,0.17543889552085,11,-1100.88580239527,2224.21906241766,4.79185977687848,0.00756032899531318
"35",-0.287015764995048,"+",5.40143520988311,-1.61021738154939,0.784063236173784,0.202742705523649,-0.143135416326745,NA,NA,0.0957967971653471,NA,9,-1102.96189492779,2224.22784390962,4.80064126883963,0.00752720628109079
"36",-0.272503873967896,"+",5.49515243628665,-1.6201751383074,0.818821005298199,0.204902155511898,-0.102790834190319,NA,NA,NA,0.142458446331499,9,-1103.03164770526,2224.36734946457,4.94014682378247,0.00702005591910972
