"","cond((Int))","disp((Int))","cond(scale(doy))","cond(I(scale(doy)^2))","cond(scale(obs.hours))","cond(scale(pressure))","cond(scale(tsm))","cond(scale(wind.dir.cos))","cond(scale(wind.dir.sin))","cond(scale(wind.speed))","cond(scale(year))","df","logLik","AICc","delta","weight"
"38",-2.54400286319161,"+",2.28626949284287,-0.243128819936559,NA,NA,-0.894883521147108,0.110393255003817,NA,NA,NA,7,-328.169848129156,670.528248446865,3.19602819751458,0.00696234422560207
"39",-2.58664408358061,"+",1.94286953271464,NA,0.33982496177929,NA,-0.616549552140601,NA,NA,0.143634802822901,0.0662277645398862,8,-327.147081120674,670.536995293625,3.20477504427504,0.00693196143341866
"40",-2.54905660256052,"+",1.94982793583298,NA,NA,NA,-0.829885535004522,NA,NA,NA,-0.0283511436547002,6,-329.204788673024,670.550753816636,3.21853356728582,0.0068844383073948
"41",-2.59761878768631,"+",1.94591051402593,NA,0.323120825191744,-0.0304318958341445,-0.666935670680102,NA,NA,0.137308929743478,NA,8,-327.163050504443,670.568934061163,3.23671381181305,0.00682214149325939
"42",-2.5179267464513,"+",1.9709422908484,NA,0.430882151978297,NA,NA,NA,NA,0.125400283467365,0.148789801113726,7,-328.210478329339,670.60950884723,3.27728859787987,0.00668513250418978
"43",-2.60150634166657,"+",2.02462970182567,NA,0.325967033350352,-0.0514536433574175,-0.702235278317512,NA,-0.108547138747936,NA,NA,8,-327.183996194925,670.610825442126,3.2786051927759,0.00668073314672442
"44",-2.54439081849401,"+",1.99065099598676,NA,0.406083464445488,NA,NA,NA,-0.0815203461439521,0.123138519111197,NA,7,-328.238485147125,670.665522482802,3.33330223345183,0.00650050075842502
"45",-2.60479362834006,"+",2.30816479125661,-0.252497727773151,0.320967992782308,NA,-0.72466565217627,0.0843300607049027,NA,0.144326834963415,NA,9,-326.181640267222,670.667334588498,3.33511433914794,0.00649461362862719
"46",-2.58962558222385,"+",2.03001148429854,NA,0.34664476271625,NA,-0.635619324806579,NA,-0.109364100468137,NA,0.0691368006083341,8,-327.212613213597,670.668059479471,3.33583923012043,0.00649226011176913
"47",-2.58402691771207,"+",1.85963661810268,NA,NA,NA,-0.89493256954207,NA,-0.1188011839489,0.163728957308972,NA,7,-328.292752986816,670.774058162184,3.44183791283365,0.00615713378119206
"48",-2.44932141954324,"+",1.95282048070459,NA,NA,NA,NA,NA,NA,NA,NA,4,-331.366709087073,670.800419849188,3.46819959983816,0.00607651007587834
"49",-2.51737459739809,"+",2.04609912774965,NA,0.438874521542393,NA,NA,NA,-0.0862479073186645,NA,0.153606476301106,7,-328.308507976814,670.80556814218,3.47334789283013,0.00606088836367264
"50",-2.5822845518191,"+",2.3051778131725,-0.257294380661022,0.34628878191556,NA,-0.659658681004741,NA,NA,0.146613520431612,0.0977152137283641,9,-326.256959495042,670.817973044137,3.48575279478735,0.00602341234244547
"51",-2.53945923113176,"+",1.98917705130765,NA,0.403529225229675,NA,NA,0.0714488120263274,NA,0.123908945693615,NA,7,-328.316581831942,670.821715852436,3.4894956030862,0.00601215064447495
"52",-2.59942939713552,"+",2.30451180384008,-0.253261928705336,0.321162283830095,-0.0432367302965891,-0.737586521403755,NA,NA,0.136910411224561,NA,9,-326.289466899131,670.882987852316,3.55076760296606,0.00583075520048583
"53",-2.6094593362752,"+",2.37895699805192,-0.238899817823959,0.328391287410307,NA,-0.735371250027001,0.0931054359431325,-0.0987201098179023,NA,NA,9,-326.315665355017,670.935384764088,3.60316451473739,0.00567998205302346
"54",-2.58921344401486,"+",2.02131320394879,NA,0.326710309533634,-0.0524560379629975,-0.669401356269162,0.0849031579459306,NA,NA,NA,8,-327.357288218636,670.957409489549,3.62518924019912,0.00561777518133054
"55",-2.54119076670035,"+",2.06419286903725,NA,0.410277998929061,NA,NA,0.0775630690208361,-0.0866531508919355,NA,NA,7,-328.405760246301,671.000072681154,3.66785243180391,0.0054992081795294
"56",-2.51265720088808,"+",2.04469287337192,NA,0.435326453316323,NA,NA,0.0699657182153925,NA,NA,0.143939768029235,7,-328.41370661428,671.015965417111,3.68374516776134,0.00545568261186592
"57",-2.57826093956505,"+",2.02725685178152,NA,0.346154133414257,NA,-0.605261281883617,0.0836407261652973,NA,NA,0.0621821087372264,8,-327.395888161758,671.034609375792,3.70238912644186,0.00540506116389734
"58",-2.53694618125608,"+",1.98631237391036,NA,0.407104003300364,0.00400374323637615,NA,NA,NA,0.127966903904316,NA,7,-328.428167660787,671.044887510126,3.71266726077602,0.00537735544328913
"59",-2.53391295363542,"+",2.27715239747524,-0.237565081752216,NA,NA,-0.866977185051622,NA,NA,NA,0.000196839950819462,7,-328.429180724895,671.046913638343,3.7146933889926,0.00537191059594738
"60",-2.51530758202207,"+",2.32988275221414,-0.251549490428211,0.438066138866585,NA,NA,NA,NA,0.12689314050633,0.18359647644818,8,-327.419175235877,671.081183524031,3.74896327468048,0.00528064734317738
"61",-2.60291162534879,"+",2.36909842568052,-0.241782244249476,0.325314489454691,-0.0648868539293741,-0.76205072837807,NA,-0.0942495056640329,NA,NA,9,-326.390896783743,671.085847621541,3.75362737219064,0.005268346964231
