"","species","date","hour.1.total","hour.2.total","hour.3.total","hour.4.total","hour.5.total","day.total","total.obs.mins","time.of.obs","start.time.am","start.time.pm","principle.observer","wind.dir.speed","wind.dir","wind.speed","visibility"
"185","Great Shearwater",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"186","HADU",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"187","HOGR",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"188","Jaeger sp.",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"189","LAGU",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"190","LO sp.",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"191","LTDU",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"192","Large alcid sp.",2021-08-26,"","","","","",19,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"193","MALL",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"194","MALL/ABDU",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"195","NOGA",2021-08-26,"","","","","",74,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"196","NOPI",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"197","PAJA",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"198","POJA",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"199","RAZO",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"200","RBGU",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"201","RBME",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"202","RNGR",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"203","RNPH",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"204","RTLO",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"205","SC sp.",2021-08-26,"","","","","",5,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"206","SUSC",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"207","Scaup sp.",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"208","Shearwater sp.",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"209","Tern sp.",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"210","UNBI",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"211","WODU",2021-08-26,"","","","","",0,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"212","WWSC",2021-08-26,"","","","","",2,420,"5:15-8:15  13:33-17:33","","","ACK","multiple directions, 2-11 mph","","","5 mi"
"213","ABDU",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"214","AMWI",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"215","BLGU",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"216","BLKI",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"217","BLSC",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"218","BLSK",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"219","BOGU",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"220","BRAN",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"221","BUFF",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"222","CANG",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"223","CATE",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"224","CO sp.",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"225","COEI",2021-08-27,"","","","","",8,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"226","COGO",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"227","COLO",2021-08-27,"","","","","",5,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"228","COMU",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"229","COTE",2021-08-27,"","","","","",2,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"230","Calidris sp.",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"231","DCCO",2021-08-27,"","","","","",256,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"232","Duck sp.",2021-08-27,"","","","","",1,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"233","GBHE",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"234","GRCO",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"235","GREG",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"236","GRSC",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"237","GWTE",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"238","Great Shearwater",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"239","HADU",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"240","HOGR",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"241","Jaeger sp.",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"242","LAGU",2021-08-27,"","","","","",3,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"243","LO sp.",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"244","LTDU",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"245","Large alcid sp.",2021-08-27,"","","","","",1,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"246","MALL",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"247","MALL/ABDU",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"248","NOGA",2021-08-27,"","","","","",49,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"249","NOPI",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"250","PAJA",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"251","POJA",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"252","RAZO",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"253","RBGU",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"254","RBME",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"255","RNGR",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"256","RNPH",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"257","RTLO",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"258","SC sp.",2021-08-27,"","","","","",6,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"259","SUSC",2021-08-27,"","","","","",1,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"260","Scaup sp.",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"261","Shearwater sp.",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"262","Tern sp.",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"263","UNBI",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"264","WODU",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"265","WWSC",2021-08-27,"","","","","",0,300,"5:18-8:18  13:47-15:47","","","ACK","NW 7","","","unlimited"
"266","ABDU",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"267","AMWI",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"268","BLGU",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"269","BLKI",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"270","BLSC",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"271","BLSK",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"272","BOGU",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"273","BRAN",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"274","BUFF",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"275","CANG",2021-08-28,"","","","","",12,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"276","CATE",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"277","CO sp.",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"278","COEI",2021-08-28,"","","","","",34,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"279","COGO",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"280","COLO",2021-08-28,"","","","","",2,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"281","COMU",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"282","COTE",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"283","Calidris sp.",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"284","DCCO",2021-08-28,"","","","","",519,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"285","Duck sp.",2021-08-28,"","","","","",2,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"286","GBHE",2021-08-28,"","","","","",1,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"287","GRCO",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"288","GREG",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"289","GRSC",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"290","GWTE",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"291","Great Shearwater",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"292","HADU",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"293","HOGR",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"294","Jaeger sp.",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"295","LAGU",2021-08-28,"","","","","",3,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"296","LO sp.",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"297","LTDU",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"298","Large alcid sp.",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"299","MALL",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"300","MALL/ABDU",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"301","NOGA",2021-08-28,"","","","","",57,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"302","NOPI",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"303","PAJA",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"304","POJA",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"305","RAZO",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"306","RBGU",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"307","RBME",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"308","RNGR",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"309","RNPH",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"310","RTLO",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"311","SC sp.",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"312","SUSC",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"313","Scaup sp.",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"314","Shearwater sp.",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"315","Tern sp.",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"316","UNBI",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"317","WODU",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"318","WWSC",2021-08-28,"","","","","",0,300,"5:27-8:27  13:43-15:43","","","ACK","NNW 4/ S 6","","","unlimited"
"319","ABDU",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"320","AMWI",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"321","BLGU",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"322","BLKI",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"323","BLSC",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"324","BLSK",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"325","BOGU",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"326","BRAN",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"327","BUFF",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"328","CANG",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"329","CATE",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"330","CO sp.",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"331","COEI",2021-08-29,"","","","","",97,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"332","COGO",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"333","COLO",2021-08-29,"","","","","",3,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"334","COMU",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"335","COTE",2021-08-29,"","","","","",1,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"336","Calidris sp.",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"337","DCCO",2021-08-29,"","","","","",603,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"338","Duck sp.",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"339","GBHE",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"340","GRCO",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"341","GREG",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"342","GRSC",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"343","GWTE",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"344","Great Shearwater",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"345","HADU",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"346","HOGR",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"347","Jaeger sp.",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"348","LAGU",2021-08-29,"","","","","",4,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"349","LO sp.",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"350","LTDU",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"351","Large alcid sp.",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"352","MALL",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"353","MALL/ABDU",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"354","NOGA",2021-08-29,"","","","","",106,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"355","NOPI",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"356","PAJA",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"357","POJA",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"358","RAZO",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"359","RBGU",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"360","RBME",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"361","RNGR",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"362","RNPH",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"363","RTLO",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"364","SC sp.",2021-08-29,"","","","","",2,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"365","SUSC",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"366","Scaup sp.",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"367","Shearwater sp.",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"368","Tern sp.",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"369","UNBI",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"370","WODU",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"371","WWSC",2021-08-29,"","","","","",0,300,"5:21-8:21  13:21-15:31","","","ACK","W4/ S8","","","unlimited"
"372","ABDU",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"373","AMWI",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"374","BLGU",2021-08-31,"","","","","",1,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"375","BLKI",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"376","BLSC",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"377","BLSK",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"378","BOGU",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"379","BRAN",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"380","BUFF",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"381","CANG",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"382","CATE",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"383","CO sp.",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"384","COEI",2021-08-31,"","","","","",13,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"385","COGO",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"386","COLO",2021-08-31,"","","","","",5,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"387","COMU",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"388","COTE",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
"389","Calidris sp.",2021-08-31,"","","","","",0,300,"5:20-8:21  13:23-15:23","","","ACK","S 5","","","5-10 mi"
