"species","date","year","time.of.obs","total.obs.mins","obs.hours","day.total","count.p.hour","wind.dir.speed","visibility","principle.observer"
"COMU",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"COTE",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,1,0.25,"NW1","10 mi","HD"
"Cormorant sp.",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,1,0.25,"NW1","10 mi","HD"
"DCCO",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,185,46.25,"NW1","10 mi","HD"
"Duck sp.",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"GBHE",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"GRCO",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,4,1,"NW1","10 mi","HD"
"GREG",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"GRSC",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"GWTE",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"HADU",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"HOGR",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"Jaeger sp.",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"LAGU",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,23,5.75,"NW1","10 mi","HD"
"LTDU",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"Large alcid sp.",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"Loon sp.",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,2,0.5,"NW1","10 mi","HD"
"MALL",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"MALL/ABDU",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"NOGA",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,23,5.75,"NW1","10 mi","HD"
"NOPI",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"PAJA",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"POJA",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"RAZO",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"RBGU",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,7,1.75,"NW1","10 mi","HD"
"RBME",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"RNGR",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"RNPH",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"RTLO",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,1,0.25,"NW1","10 mi","HD"
"SUSC",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,2,0.5,"NW1","10 mi","HD"
"Scoter sp.",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"Tern sp.",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"WODU",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,0,0,"NW1","10 mi","HD"
"WWSC",2019-09-08,"2019","05:50-08:50; 17:00-18:00",240,4,1,0.25,"NW1","10 mi","HD"
"ABDU",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"BLGU",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"BLKI",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"BLSC",2019-09-09,"2019","06:00-11:00",300,5,19,3.8,"N 0","10 mi","HD"
"BLSK",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"BOGU",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"BRAN",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"BUFF",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"Bird sp.",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"CANG",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"CATE",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"COEI",2019-09-09,"2019","06:00-11:00",300,5,35,7,"N 0","10 mi","HD"
"COGO",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"COLO",2019-09-09,"2019","06:00-11:00",300,5,19,3.8,"N 0","10 mi","HD"
"COMU",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"COTE",2019-09-09,"2019","06:00-11:00",300,5,2,0.4,"N 0","10 mi","HD"
"Cormorant sp.",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"DCCO",2019-09-09,"2019","06:00-11:00",300,5,229,45.8,"N 0","10 mi","HD"
"Duck sp.",2019-09-09,"2019","06:00-11:00",300,5,1,0.2,"N 0","10 mi","HD"
"GBHE",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"GRCO",2019-09-09,"2019","06:00-11:00",300,5,3,0.6,"N 0","10 mi","HD"
"GREG",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"GRSC",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"GWTE",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"HADU",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"HOGR",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"Jaeger sp.",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"LAGU",2019-09-09,"2019","06:00-11:00",300,5,32,6.4,"N 0","10 mi","HD"
"LTDU",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"Large alcid sp.",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"Loon sp.",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"MALL",2019-09-09,"2019","06:00-11:00",300,5,2,0.4,"N 0","10 mi","HD"
"MALL/ABDU",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"NOGA",2019-09-09,"2019","06:00-11:00",300,5,69,13.8,"N 0","10 mi","HD"
"NOPI",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"PAJA",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"POJA",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"RAZO",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"RBGU",2019-09-09,"2019","06:00-11:00",300,5,2,0.4,"N 0","10 mi","HD"
"RBME",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"RNGR",2019-09-09,"2019","06:00-11:00",300,5,2,0.4,"N 0","10 mi","HD"
"RNPH",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"RTLO",2019-09-09,"2019","06:00-11:00",300,5,2,0.4,"N 0","10 mi","HD"
"SUSC",2019-09-09,"2019","06:00-11:00",300,5,4,0.8,"N 0","10 mi","HD"
"Scoter sp.",2019-09-09,"2019","06:00-11:00",300,5,11,2.2,"N 0","10 mi","HD"
"Tern sp.",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"WODU",2019-09-09,"2019","06:00-11:00",300,5,0,0,"N 0","10 mi","HD"
"WWSC",2019-09-09,"2019","06:00-11:00",300,5,7,1.4,"N 0","10 mi","HD"
"ABDU",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,2,0.4,"NNE 1 ","10 mi","HD"
"BLGU",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"BLKI",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"BLSC",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,1,0.2,"NNE 1 ","10 mi","HD"
"BLSK",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"BOGU",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"BRAN",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"BUFF",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"Bird sp.",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"CANG",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,1,0.2,"NNE 1 ","10 mi","HD"
"CATE",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"COEI",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,95,19,"NNE 1 ","10 mi","HD"
"COGO",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"COLO",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,15,3,"NNE 1 ","10 mi","HD"
"COMU",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"COTE",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"Cormorant sp.",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"DCCO",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,51,10.2,"NNE 1 ","10 mi","HD"
"Duck sp.",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"GBHE",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"GRCO",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,3,0.6,"NNE 1 ","10 mi","HD"
"GREG",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"GRSC",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"GWTE",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"HADU",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"HOGR",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"Jaeger sp.",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"LAGU",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,24,4.8,"NNE 1 ","10 mi","HD"
"LTDU",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"Large alcid sp.",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"Loon sp.",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,3,0.6,"NNE 1 ","10 mi","HD"
"MALL",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"MALL/ABDU",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"NOGA",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,32,6.4,"NNE 1 ","10 mi","HD"
"NOPI",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"PAJA",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"POJA",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"RAZO",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"RBGU",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,11,2.2,"NNE 1 ","10 mi","HD"
"RBME",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"RNGR",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"RNPH",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"RTLO",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"SUSC",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,25,5,"NNE 1 ","10 mi","HD"
"Scoter sp.",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,3,0.6,"NNE 1 ","10 mi","HD"
"Tern sp.",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"WODU",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,0,0,"NNE 1 ","10 mi","HD"
"WWSC",2019-09-10,"2019","06:00-09:00;16:40-18:40",300,5,2,0.4,"NNE 1 ","10 mi","HD"
"ABDU",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"BLGU",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"BLKI",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"BLSC",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,2,0.4,"SSW 3","10","HD"
"BLSK",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"BOGU",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"BRAN",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"BUFF",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"Bird sp.",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"CANG",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"CATE",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"COEI",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,5,1,"SSW 3","10","HD"
"COGO",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"COLO",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,2,0.4,"SSW 3","10","HD"
"COMU",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"COTE",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"Cormorant sp.",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"DCCO",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,11,2.2,"SSW 3","10","HD"
"Duck sp.",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"GBHE",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"GRCO",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"GREG",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"GRSC",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"GWTE",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"HADU",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"HOGR",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"Jaeger sp.",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"LAGU",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,17,3.4,"SSW 3","10","HD"
"LTDU",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"Large alcid sp.",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"Loon sp.",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"MALL",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"MALL/ABDU",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"NOGA",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,27,5.4,"SSW 3","10","HD"
"NOPI",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"PAJA",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,3,0.6,"SSW 3","10","HD"
"POJA",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"RAZO",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"RBGU",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"RBME",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"RNGR",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"RNPH",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"RTLO",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"SUSC",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,1,0.2,"SSW 3","10","HD"
"Scoter sp.",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,1,0.2,"SSW 3","10","HD"
"Tern sp.",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"WODU",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,0,0,"SSW 3","10","HD"
"WWSC",2019-09-11,"2019","06:00-09:00; 15:20-17:20",300,5,3,0.6,"SSW 3","10","HD"
"ABDU",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"BLGU",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"BLKI",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"BLSC",2019-09-12,"2019","05:50-09:50",300,5,2,0.4,"N 1","10","HD"
"BLSK",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"BOGU",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"BRAN",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"BUFF",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"Bird sp.",2019-09-12,"2019","05:50-09:50",300,5,1,0.2,"N 1","10","HD"
"CANG",2019-09-12,"2019","05:50-09:50",300,5,1,0.2,"N 1","10","HD"
"CATE",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"COEI",2019-09-12,"2019","05:50-09:50",300,5,23,4.6,"N 1","10","HD"
"COGO",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"COLO",2019-09-12,"2019","05:50-09:50",300,5,25,5,"N 1","10","HD"
"COMU",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"COTE",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"Cormorant sp.",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"DCCO",2019-09-12,"2019","05:50-09:50",300,5,174,34.8,"N 1","10","HD"
"Duck sp.",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"GBHE",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"GRCO",2019-09-12,"2019","05:50-09:50",300,5,3,0.6,"N 1","10","HD"
"GREG",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"GRSC",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"GWTE",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"HADU",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"HOGR",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"Jaeger sp.",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"LAGU",2019-09-12,"2019","05:50-09:50",300,5,15,3,"N 1","10","HD"
"LTDU",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"Large alcid sp.",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"Loon sp.",2019-09-12,"2019","05:50-09:50",300,5,1,0.2,"N 1","10","HD"
"MALL",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"MALL/ABDU",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"NOGA",2019-09-12,"2019","05:50-09:50",300,5,118,23.6,"N 1","10","HD"
"NOPI",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"PAJA",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"POJA",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"RAZO",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"RBGU",2019-09-12,"2019","05:50-09:50",300,5,4,0.8,"N 1","10","HD"
"RBME",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"RNGR",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"RNPH",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"RTLO",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"SUSC",2019-09-12,"2019","05:50-09:50",300,5,7,1.4,"N 1","10","HD"
"Scoter sp.",2019-09-12,"2019","05:50-09:50",300,5,5,1,"N 1","10","HD"
"Tern sp.",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"WODU",2019-09-12,"2019","05:50-09:50",300,5,0,0,"N 1","10","HD"
"WWSC",2019-09-12,"2019","05:50-09:50",300,5,1,0.2,"N 1","10","HD"
"ABDU",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"BLGU",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"BLKI",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"BLSC",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"BLSK",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"BOGU",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"BRAN",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"BUFF",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"Bird sp.",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"CANG",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"CATE",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"COEI",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"COGO",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"COLO",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"COMU",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"COTE",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"Cormorant sp.",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"DCCO",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"Duck sp.",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"GBHE",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"GRCO",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"GREG",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"GRSC",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"GWTE",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"HADU",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"HOGR",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"Jaeger sp.",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"LAGU",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"LTDU",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"Large alcid sp.",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"Loon sp.",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"MALL",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"MALL/ABDU",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"NOGA",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"NOPI",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"PAJA",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"POJA",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"RAZO",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"RBGU",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"RBME",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"RNGR",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"RNPH",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"RTLO",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"SUSC",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"Scoter sp.",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"Tern sp.",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"WODU",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"WWSC",2019-09-13,"2019",NA,0,0,0,NA,NA,NA,NA
"ABDU",2019-09-14,"2019","06:00-11:30",330,5.5,0,0,"S 1-4","10","EJ"
"BLGU",2019-09-14,"2019","06:00-11:30",330,5.5,0,0,"S 1-4","10","EJ"
"BLKI",2019-09-14,"2019","06:00-11:30",330,5.5,0,0,"S 1-4","10","EJ"
