"species","date","day.total","total.obs.mins","time.of.obs","principle.observer","wind.dir.speed","visibility"
"BLSC",2015-10-22,91,120,"6:55-8:55","SB",NA,NA
"BOGU",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"Bird sp.",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"CANG",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"CATE",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"COEI",2015-10-22,497,120,"6:55-8:55","SB",NA,NA
"COGO",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"COLO",2015-10-22,18,120,"6:55-8:55","SB",NA,NA
"Calidris sp.",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"Cormorant sp.",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"DCCO",2015-10-22,31,120,"6:55-8:55","SB",NA,NA
"Duck sp.",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"Falcon sp.",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"GRCO",2015-10-22,1,120,"6:55-8:55","SB",NA,NA
"GRSC",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"HADU",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"HOGR",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"HOME",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"ICGU/GLGU",2015-10-22,1209,120,"6:55-8:55","SB",NA,NA
"Jaeger sp.",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"LAGU",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"LESC",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"LTDU",2015-10-22,11,120,"6:55-8:55","SB",NA,NA
"Large alcid sp.",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"Loon sp.",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"MAKE",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"MALL",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"MERL",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"NOGA",2015-10-22,52,120,"6:55-8:55","SB",NA,NA
"NOHA",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"OSPR",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"PAJA",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"PEFA",2015-10-22,1,120,"6:55-8:55","SB",NA,NA
"RAZO",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"RBGU",2015-10-22,25,120,"6:55-8:55","SB",NA,NA
"RBME",2015-10-22,69,120,"6:55-8:55","SB",NA,NA
"RNGR",2015-10-22,1,120,"6:55-8:55","SB",NA,NA
"RTLO",2015-10-22,4,120,"6:55-8:55","SB",NA,NA
"SNBU",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"SSHA",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"SUSC",2015-10-22,190,120,"6:55-8:55","SB",NA,NA
"SUSC/BLSC",2015-10-22,191,120,"6:55-8:55","SB",NA,NA
"Scoter Sp.",2015-10-22,0,120,"6:55-8:55","SB",NA,NA
"WWSC",2015-10-22,10,120,"6:55-8:55","SB",NA,NA
"ABDU",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"BAEA",2015-10-23,1,145,"6:35-9:00","SB",NA,NA
"BLKI",2015-10-23,1,145,"6:35-9:00","SB",NA,NA
"BLSC",2015-10-23,16,145,"6:35-9:00","SB",NA,NA
"BOGU",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"Bird sp.",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"CANG",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"CATE",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"COEI",2015-10-23,113,145,"6:35-9:00","SB",NA,NA
"COGO",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"COLO",2015-10-23,11,145,"6:35-9:00","SB",NA,NA
"Calidris sp.",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"Cormorant sp.",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"DCCO",2015-10-23,819,145,"6:35-9:00","SB",NA,NA
"Duck sp.",2015-10-23,21,145,"6:35-9:00","SB",NA,NA
"Falcon sp.",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"GRCO",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"GRSC",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"HADU",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"HOGR",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"HOME",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"ICGU/GLGU",2015-10-23,1129,145,"6:35-9:00","SB",NA,NA
"Jaeger sp.",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"LAGU",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"LESC",2015-10-23,3,145,"6:35-9:00","SB",NA,NA
"LTDU",2015-10-23,3,145,"6:35-9:00","SB",NA,NA
"Large alcid sp.",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"Loon sp.",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"MAKE",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"MALL",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"MERL",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"NOGA",2015-10-23,37,145,"6:35-9:00","SB",NA,NA
"NOHA",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"OSPR",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"PAJA",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"PEFA",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"RAZO",2015-10-23,1,145,"6:35-9:00","SB",NA,NA
"RBGU",2015-10-23,26,145,"6:35-9:00","SB",NA,NA
"RBME",2015-10-23,8,145,"6:35-9:00","SB",NA,NA
"RNGR",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"RTLO",2015-10-23,3,145,"6:35-9:00","SB",NA,NA
"SNBU",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"SSHA",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"SUSC",2015-10-23,2,145,"6:35-9:00","SB",NA,NA
"SUSC/BLSC",2015-10-23,61,145,"6:35-9:00","SB",NA,NA
"Scoter Sp.",2015-10-23,0,145,"6:35-9:00","SB",NA,NA
"WWSC",2015-10-23,3,145,"6:35-9:00","SB",NA,NA
"ABDU",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"BAEA",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"BLKI",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"BLSC",2015-10-28,20,110,"7:00-8:50","SB",NA,NA
"BOGU",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"Bird sp.",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"CANG",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"CATE",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"COEI",2015-10-28,149,110,"7:00-8:50","SB",NA,NA
"COGO",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"COLO",2015-10-28,21,110,"7:00-8:50","SB",NA,NA
"Calidris sp.",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"Cormorant sp.",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"DCCO",2015-10-28,130,110,"7:00-8:50","SB",NA,NA
"Duck sp.",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"Falcon sp.",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"GRCO",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"GRSC",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"HADU",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"HOGR",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"HOME",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"ICGU/GLGU",2015-10-28,451,110,"7:00-8:50","SB",NA,NA
"Jaeger sp.",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"LAGU",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"LESC",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"LTDU",2015-10-28,17,110,"7:00-8:50","SB",NA,NA
"Large alcid sp.",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"Loon sp.",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"MAKE",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"MALL",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"MERL",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"NOGA",2015-10-28,35,110,"7:00-8:50","SB",NA,NA
"NOHA",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"OSPR",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"PAJA",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"PEFA",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"RAZO",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"RBGU",2015-10-28,12,110,"7:00-8:50","SB",NA,NA
"RBME",2015-10-28,13,110,"7:00-8:50","SB",NA,NA
"RNGR",2015-10-28,2,110,"7:00-8:50","SB",NA,NA
"RTLO",2015-10-28,4,110,"7:00-8:50","SB",NA,NA
"SNBU",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"SSHA",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"SUSC",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"SUSC/BLSC",2015-10-28,48,110,"7:00-8:50","SB",NA,NA
"Scoter Sp.",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"WWSC",2015-10-28,0,110,"7:00-8:50","SB",NA,NA
"ABDU",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"BAEA",2015-11-03,1,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"BLKI",2015-11-03,1,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"BLSC",2015-11-03,12,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"BOGU",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"Bird sp.",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"CANG",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"CATE",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"COEI",2015-11-03,818,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"COGO",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"COLO",2015-11-03,36,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"Calidris sp.",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"Cormorant sp.",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"DCCO",2015-11-03,1582,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"Duck sp.",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"Falcon sp.",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"GRCO",2015-11-03,3,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"GRSC",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"HADU",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"HOGR",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"HOME",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"ICGU/GLGU",2015-11-03,2583,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"Jaeger sp.",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"LAGU",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"LESC",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"LTDU",2015-11-03,14,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"Large alcid sp.",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"Loon sp.",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"MAKE",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"MALL",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"MERL",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"NOGA",2015-11-03,44,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"NOHA",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"OSPR",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"PAJA",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"PEFA",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"RAZO",2015-11-03,1,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"RBGU",2015-11-03,18,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"RBME",2015-11-03,2,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"RNGR",2015-11-03,1,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"RTLO",2015-11-03,7,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"SNBU",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"SSHA",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"SUSC",2015-11-03,3,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"SUSC/BLSC",2015-11-03,29,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"Scoter Sp.",2015-11-03,0,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"WWSC",2015-11-03,11,204,"6:11-8:40; 4:00-4:35","SB",NA,NA
"ABDU",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"BAEA",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"BLKI",2015-11-04,2,120,"6:14-8:14","SB",NA,NA
"BLSC",2015-11-04,2,120,"6:14-8:14","SB",NA,NA
"BOGU",2015-11-04,1,120,"6:14-8:14","SB",NA,NA
"Bird sp.",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"CANG",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"CATE",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"COEI",2015-11-04,44,120,"6:14-8:14","SB",NA,NA
"COGO",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"COLO",2015-11-04,11,120,"6:14-8:14","SB",NA,NA
"Calidris sp.",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"Cormorant sp.",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"DCCO",2015-11-04,93,120,"6:14-8:14","SB",NA,NA
"Duck sp.",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"Falcon sp.",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"GRCO",2015-11-04,4,120,"6:14-8:14","SB",NA,NA
"GRSC",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"HADU",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"HOGR",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"HOME",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"ICGU/GLGU",2015-11-04,223,120,"6:14-8:14","SB",NA,NA
"Jaeger sp.",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"LAGU",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"LESC",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"LTDU",2015-11-04,11,120,"6:14-8:14","SB",NA,NA
"Large alcid sp.",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"Loon sp.",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"MAKE",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"MALL",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"MERL",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"NOGA",2015-11-04,15,120,"6:14-8:14","SB",NA,NA
"NOHA",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"OSPR",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"PAJA",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"PEFA",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"RAZO",2015-11-04,1,120,"6:14-8:14","SB",NA,NA
"RBGU",2015-11-04,8,120,"6:14-8:14","SB",NA,NA
"RBME",2015-11-04,3,120,"6:14-8:14","SB",NA,NA
"RNGR",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"RTLO",2015-11-04,15,120,"6:14-8:14","SB",NA,NA
"SNBU",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"SSHA",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"SUSC",2015-11-04,0,120,"6:14-8:14","SB",NA,NA
"SUSC/BLSC",2015-11-04,9,120,"6:14-8:14","SB",NA,NA
"Scoter Sp.",2015-11-04,1,120,"6:14-8:14","SB",NA,NA
"WWSC",2015-11-04,3,120,"6:14-8:14","SB",NA,NA
"ABDU",2015-11-05,43,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"BAEA",2015-11-05,2,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"BLKI",2015-11-05,3,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"BLSC",2015-11-05,24,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"BOGU",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"Bird sp.",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"CANG",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"CATE",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"COEI",2015-11-05,603,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"COGO",2015-11-05,2,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"COLO",2015-11-05,31,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"Calidris sp.",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"Cormorant sp.",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"DCCO",2015-11-05,278,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"Duck sp.",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"Falcon sp.",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"GRCO",2015-11-05,3,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"GRSC",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"HADU",2015-11-05,1,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"HOGR",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"HOME",2015-11-05,2,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"ICGU/GLGU",2015-11-05,1718,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"Jaeger sp.",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"LAGU",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"LESC",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"LTDU",2015-11-05,194,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"Large alcid sp.",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"Loon sp.",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"MAKE",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"MALL",2015-11-05,1,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"MERL",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"NOGA",2015-11-05,32,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"NOHA",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"OSPR",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"PAJA",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"PEFA",2015-11-05,1,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"RAZO",2015-11-05,2,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"RBGU",2015-11-05,28,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"RBME",2015-11-05,238,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"RNGR",2015-11-05,3,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"RTLO",2015-11-05,51,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"SNBU",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"SSHA",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"SUSC",2015-11-05,25,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"SUSC/BLSC",2015-11-05,137,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"Scoter Sp.",2015-11-05,0,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"WWSC",2015-11-05,14,266,"6:14-9:30; 11:50-1:00","SB",NA,NA
"ABDU",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"BAEA",2015-11-17,1,120,"6:48-8:48","SB",NA,NA
"BLKI",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"BLSC",2015-11-17,11,120,"6:48-8:48","SB",NA,NA
"BOGU",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"Bird sp.",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"CANG",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"CATE",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"COEI",2015-11-17,12,120,"6:48-8:48","SB",NA,NA
"COGO",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"COLO",2015-11-17,3,120,"6:48-8:48","SB",NA,NA
"Calidris sp.",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"Cormorant sp.",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"DCCO",2015-11-17,3,120,"6:48-8:48","SB",NA,NA
"Duck sp.",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"Falcon sp.",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"GRCO",2015-11-17,5,120,"6:48-8:48","SB",NA,NA
"GRSC",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"HADU",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"HOGR",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"HOME",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"ICGU/GLGU",2015-11-17,55,120,"6:48-8:48","SB",NA,NA
"Jaeger sp.",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"LAGU",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"LESC",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"LTDU",2015-11-17,6,120,"6:48-8:48","SB",NA,NA
"Large alcid sp.",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"Loon sp.",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"MAKE",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"MALL",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"MERL",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"NOGA",2015-11-17,1,120,"6:48-8:48","SB",NA,NA
"NOHA",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"OSPR",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"PAJA",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"PEFA",2015-11-17,1,120,"6:48-8:48","SB",NA,NA
"RAZO",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"RBGU",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"RBME",2015-11-17,1,120,"6:48-8:48","SB",NA,NA
"RNGR",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"RTLO",2015-11-17,3,120,"6:48-8:48","SB",NA,NA
"SNBU",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"SSHA",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"SUSC",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"SUSC/BLSC",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"Scoter Sp.",2015-11-17,0,120,"6:48-8:48","SB",NA,NA
"WWSC",2015-11-17,8,120,"6:48-8:48","SB",NA,NA
"ABDU",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"BAEA",2015-11-18,1,135,"6:45-9:00","SB",NA,NA
"BLKI",2015-11-18,1,135,"6:45-9:00","SB",NA,NA
"BLSC",2015-11-18,14,135,"6:45-9:00","SB",NA,NA
"BOGU",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"Bird sp.",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"CANG",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"CATE",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"COEI",2015-11-18,89,135,"6:45-9:00","SB",NA,NA
"COGO",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"COLO",2015-11-18,4,135,"6:45-9:00","SB",NA,NA
"Calidris sp.",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"Cormorant sp.",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"DCCO",2015-11-18,2,135,"6:45-9:00","SB",NA,NA
"Duck sp.",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"Falcon sp.",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"GRCO",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"GRSC",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"HADU",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"HOGR",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"HOME",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"ICGU/GLGU",2015-11-18,145,135,"6:45-9:00","SB",NA,NA
"Jaeger sp.",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"LAGU",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"LESC",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"LTDU",2015-11-18,4,135,"6:45-9:00","SB",NA,NA
"Large alcid sp.",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"Loon sp.",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"MAKE",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"MALL",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"MERL",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"NOGA",2015-11-18,4,135,"6:45-9:00","SB",NA,NA
"NOHA",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"OSPR",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"PAJA",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
"PEFA",2015-11-18,1,135,"6:45-9:00","SB",NA,NA
"RAZO",2015-11-18,1,135,"6:45-9:00","SB",NA,NA
"RBGU",2015-11-18,3,135,"6:45-9:00","SB",NA,NA
"RBME",2015-11-18,1,135,"6:45-9:00","SB",NA,NA
"RNGR",2015-11-18,1,135,"6:45-9:00","SB",NA,NA
"RTLO",2015-11-18,3,135,"6:45-9:00","SB",NA,NA
"SNBU",2015-11-18,0,135,"6:45-9:00","SB",NA,NA
