"species","date","day.total","total.obs.mins","time.of.obs","principle.observer","wind.dir.speed","visibility"
"RAZO",2019-09-22,0,300,"06:10-11:10","Hallie Daly","WSW 0-1","10 mi"
"RBGU",2019-09-22,8,300,"06:10-11:10","Hallie Daly","WSW 0-1","10 mi"
"RBME",2019-09-22,3,300,"06:10-11:10","Hallie Daly","WSW 0-1","10 mi"
"RNGR",2019-09-22,0,300,"06:10-11:10","Hallie Daly","WSW 0-1","10 mi"
"RNPH",2019-09-22,0,300,"06:10-11:10","Hallie Daly","WSW 0-1","10 mi"
"RTLO",2019-09-22,0,300,"06:10-11:10","Hallie Daly","WSW 0-1","10 mi"
"SUSC",2019-09-22,168,300,"06:10-11:10","Hallie Daly","WSW 0-1","10 mi"
"Scoter sp.",2019-09-22,17,300,"06:10-11:10","Hallie Daly","WSW 0-1","10 mi"
"Tern sp.",2019-09-22,0,300,"06:10-11:10","Hallie Daly","WSW 0-1","10 mi"
"WODU",2019-09-22,0,300,"06:10-11:10","Hallie Daly","WSW 0-1","10 mi"
"WWSC",2019-09-22,107,300,"06:10-11:10","Hallie Daly","WSW 0-1","10 mi"
"ABDU",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"BLGU",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"BLKI",2019-09-23,2,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"BLSC",2019-09-23,2,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"BLSK",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"BOGU",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"BRAN",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"BUFF",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"Bird sp.",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"CANG",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"CATE",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"COEI",2019-09-23,9,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"COGO",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"COLO",2019-09-23,6,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"COMU",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"COTE",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"Cormorant sp.",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"DCCO",2019-09-23,39,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"Duck sp.",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"GBHE",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"GRCO",2019-09-23,2,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"GREG",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"GRSC",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"GWTE",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"HADU",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"HOGR",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"Jaeger sp.",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"LAGU",2019-09-23,13,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"LTDU",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"Large alcid sp.",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"Loon sp.",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"MALL",2019-09-23,7,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"MALL/ABDU",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"NOGA",2019-09-23,102,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"NOPI",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"PAJA",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"POJA",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"RAZO",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"RBGU",2019-09-23,7,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"RBME",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"RNGR",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"RNPH",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"RTLO",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"SUSC",2019-09-23,18,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"Scoter sp.",2019-09-23,1,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"Tern sp.",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"WODU",2019-09-23,0,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"WWSC",2019-09-23,6,294,"06:10-11:10 (took bathroom break from 08:02-08:08)","Hallie Daly","S 3-4","6-8 mi"
"ABDU",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"BLGU",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"BLKI",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"BLSC",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"BLSK",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"BOGU",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"BRAN",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"BUFF",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"Bird sp.",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"CANG",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"CATE",2019-09-24,1,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"COEI",2019-09-24,16,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"COGO",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"COLO",2019-09-24,6,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"COMU",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"COTE",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"Cormorant sp.",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"DCCO",2019-09-24,24,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"Duck sp.",2019-09-24,7,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"GBHE",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"GRCO",2019-09-24,1,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"GREG",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"GRSC",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"GWTE",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"HADU",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"HOGR",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"Jaeger sp.",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"LAGU",2019-09-24,5,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"LTDU",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"Large alcid sp.",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"Loon sp.",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"MALL",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"MALL/ABDU",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"NOGA",2019-09-24,426,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"NOPI",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"PAJA",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"POJA",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"RAZO",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"RBGU",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"RBME",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"RNGR",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"RNPH",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"RTLO",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"SUSC",2019-09-24,26,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"Scoter sp.",2019-09-24,6,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"Tern sp.",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"WODU",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"WWSC",2019-09-24,0,270,"06:10-10:40","Hallie Daly","SSW 1-3","5-7 mi"
"ABDU",2019-09-25,2,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"BLGU",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"BLKI",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"BLSC",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"BLSK",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"BOGU",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"BRAN",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"BUFF",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"Bird sp.",2019-09-25,13,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"CANG",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"CATE",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"COEI",2019-09-25,103,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"COGO",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"COLO",2019-09-25,26,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"COMU",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"COTE",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"Cormorant sp.",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"DCCO",2019-09-25,170,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"Duck sp.",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"GBHE",2019-09-25,1,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"GRCO",2019-09-25,1,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"GREG",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"GRSC",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"GWTE",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"HADU",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"HOGR",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"Jaeger sp.",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"LAGU",2019-09-25,25,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"LTDU",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"Large alcid sp.",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"Loon sp.",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"MALL",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"MALL/ABDU",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"NOGA",2019-09-25,125,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"NOPI",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"PAJA",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"POJA",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"RAZO",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"RBGU",2019-09-25,4,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"RBME",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"RNGR",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"RNPH",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"RTLO",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"SUSC",2019-09-25,52,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"Scoter sp.",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"Tern sp.",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"WODU",2019-09-25,0,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"WWSC",2019-09-25,5,300,"0600-1100","Seth Benz","NW 2-8","3 - 8 mi"
"ABDU",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"BLGU",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"BLKI",2019-09-26,1,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"BLSC",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"BLSK",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"BOGU",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"BRAN",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"BUFF",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"Bird sp.",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"CANG",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"CATE",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"COEI",2019-09-26,89,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"COGO",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"COLO",2019-09-26,6,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"COMU",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"COTE",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"Cormorant sp.",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"DCCO",2019-09-26,51,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"Duck sp.",2019-09-26,2,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"GBHE",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"GRCO",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"GREG",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"GRSC",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"GWTE",2019-09-26,1,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"HADU",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"HOGR",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"Jaeger sp.",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"LAGU",2019-09-26,4,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"LTDU",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"Large alcid sp.",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"Loon sp.",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"MALL",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"MALL/ABDU",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"NOGA",2019-09-26,102,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"NOPI",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"PAJA",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"POJA",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"RAZO",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"RBGU",2019-09-26,2,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"RBME",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"RNGR",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"RNPH",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"RTLO",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"SUSC",2019-09-26,103,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"Scoter sp.",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"Tern sp.",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"WODU",2019-09-26,0,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"WWSC",2019-09-26,3,300,"0600-1100","Seth Benz","S 0-3 / fog early","0 - 8 mi"
"ABDU",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"BLGU",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"BLKI",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"BLSC",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"BLSK",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"BOGU",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"BRAN",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"BUFF",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"Bird sp.",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"CANG",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"CATE",2019-09-27,1,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"COEI",2019-09-27,57,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"COGO",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"COLO",2019-09-27,25,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"COMU",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"COTE",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"Cormorant sp.",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"DCCO",2019-09-27,20,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"Duck sp.",2019-09-27,3,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"GBHE",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"GRCO",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"GREG",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"GRSC",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"GWTE",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"HADU",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"HOGR",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"Jaeger sp.",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"LAGU",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"LTDU",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"Large alcid sp.",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"Loon sp.",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"MALL",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"MALL/ABDU",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"NOGA",2019-09-27,23,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"NOPI",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"PAJA",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"POJA",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"RAZO",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"RBGU",2019-09-27,1,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"RBME",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"RNGR",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"RNPH",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"RTLO",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"SUSC",2019-09-27,7,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"Scoter sp.",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"Tern sp.",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"WODU",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"WWSC",2019-09-27,0,300,"06:10-11:10","Hallie Daly","NW 0","10 mi"
"ABDU",2019-09-28,0,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"BLGU",2019-09-28,3,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"BLKI",2019-09-28,0,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"BLSC",2019-09-28,2,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"BLSK",2019-09-28,2,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"BOGU",2019-09-28,0,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"BRAN",2019-09-28,0,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"BUFF",2019-09-28,0,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"Bird sp.",2019-09-28,0,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"CANG",2019-09-28,0,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"CATE",2019-09-28,3,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"COEI",2019-09-28,138,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"COGO",2019-09-28,0,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"COLO",2019-09-28,44,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"COMU",2019-09-28,0,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"COTE",2019-09-28,0,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
"Cormorant sp.",2019-09-28,0,300,"06:10-11:10","Hallie Daly","SSW 1-2","10 mi"
