"species","date","day.total","total.obs.mins","time.of.obs","principle.observer","wind.dir.speed","visibility"
"RBME",2014-09-15,0,120,"6:35 - 8:35 AM","Keith","NW 1-3",NA
"RNGR",2014-09-15,0,120,"6:35 - 8:35 AM","Keith","NW 1-3",NA
"RTLO",2014-09-15,0,120,"6:35 - 8:35 AM","Keith","NW 1-3",NA
"RUTU",2014-09-15,0,120,"6:35 - 8:35 AM","Keith","NW 1-3",NA
"SNBU",2014-09-15,0,120,"6:35 - 8:35 AM","Keith","NW 1-3",NA
"SSHA",2014-09-15,1,120,"6:35 - 8:35 AM","Keith","NW 1-3",NA
"SUSC",2014-09-15,0,120,"6:35 - 8:35 AM","Keith","NW 1-3",NA
"SWSP",2014-09-15,0,120,"6:35 - 8:35 AM","Keith","NW 1-3",NA
"Scoter sp.",2014-09-15,0,120,"6:35 - 8:35 AM","Keith","NW 1-3",NA
"UNID",2014-09-15,0,120,"6:35 - 8:35 AM","Keith","NW 1-3",NA
"WHIM",2014-09-15,0,120,"6:35 - 8:35 AM","Keith","NW 1-3",NA
"WWSC",2014-09-15,0,120,"6:35 - 8:35 AM","Keith","NW 1-3",NA
"YBCH",2014-09-15,0,120,"6:35 - 8:35 AM","Keith","NW 1-3",NA
"YRWA",2014-09-15,0,120,"6:35 - 8:35 AM","Keith","NW 1-3",NA
"ABDU",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"AMCR",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"ATSP",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"BAEA",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"BAOR",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"BLGU",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"BLKI",2014-09-18,1,120,"6:30-8:30","Keith","S 10-12",NA
"BLSC",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"BOGU",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"BOWA",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"BUFF",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"CATE",2014-09-18,5,120,"6:30-8:30","Keith","S 10-12",NA
"COEI",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"COGO",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"COGR",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"COLO",2014-09-18,12,120,"6:30-8:30","Keith","S 10-12",NA
"Calidris sp.",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"DCCO",2014-09-18,20,120,"6:30-8:30","Keith","S 10-12",NA
"GBHE",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"GRCO",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"HADU",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"LAGU",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"LESC",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"LTDU",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"MERL",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"NOGA",2014-09-18,1,120,"6:30-8:30","Keith","S 10-12",NA
"NOPI",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"PAJA",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"PEFA",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"PISI",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"RBGU",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"RBME",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"RNGR",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"RTLO",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"RUTU",2014-09-18,2,120,"6:30-8:30","Keith","S 10-12",NA
"SNBU",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"SSHA",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"SUSC",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"SWSP",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"Scoter sp.",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"UNID",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"WHIM",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"WWSC",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"YBCH",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"YRWA",2014-09-18,0,120,"6:30-8:30","Keith","S 10-12",NA
"ABDU",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"AMCR",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"ATSP",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"BAEA",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"BAOR",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"BLGU",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"BLKI",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"BLSC",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"BOGU",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"BOWA",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"BUFF",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"CATE",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"COEI",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"COGO",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"COGR",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"COLO",2014-09-23,2,60,"9:30-10:30","KO","W 4-6",NA
"Calidris sp.",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"DCCO",2014-09-23,11,60,"9:30-10:30","KO","W 4-6",NA
"GBHE",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"GRCO",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"HADU",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"LAGU",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"LESC",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"LTDU",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"MERL",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"NOGA",2014-09-23,3,60,"9:30-10:30","KO","W 4-6",NA
"NOPI",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"PAJA",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"PEFA",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"PISI",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"RBGU",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"RBME",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"RNGR",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"RTLO",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"RUTU",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"SNBU",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"SSHA",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"SUSC",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"SWSP",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"Scoter sp.",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"UNID",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"WHIM",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"WWSC",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"YBCH",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"YRWA",2014-09-23,0,60,"9:30-10:30","KO","W 4-6",NA
"ABDU",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"AMCR",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"ATSP",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"BAEA",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"BAOR",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"BLGU",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"BLKI",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"BLSC",2014-09-25,51,120,"6:30-8:30","KO/SB","S 4-7",NA
"BOGU",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"BOWA",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"BUFF",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"CATE",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"COEI",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"COGO",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"COGR",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"COLO",2014-09-25,27,120,"6:30-8:30","KO/SB","S 4-7",NA
"Calidris sp.",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"DCCO",2014-09-25,220,120,"6:30-8:30","KO/SB","S 4-7",NA
"GBHE",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"GRCO",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"HADU",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"LAGU",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"LESC",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"LTDU",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"MERL",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"NOGA",2014-09-25,7,120,"6:30-8:30","KO/SB","S 4-7",NA
"NOPI",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"PAJA",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"PEFA",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"PISI",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"RBGU",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"RBME",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"RNGR",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"RTLO",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"RUTU",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"SNBU",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"SSHA",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"SUSC",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"SWSP",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"Scoter sp.",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"UNID",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"WHIM",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"WWSC",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"YBCH",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"YRWA",2014-09-25,0,120,"6:30-8:30","KO/SB","S 4-7",NA
"ABDU",2014-10-02,7,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"AMCR",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"ATSP",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"BAEA",2014-10-02,1,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"BAOR",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"BLGU",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"BLKI",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"BLSC",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"BOGU",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"BOWA",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"BUFF",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"CATE",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"COEI",2014-10-02,260,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"COGO",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"COGR",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"COLO",2014-10-02,32,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"Calidris sp.",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"DCCO",2014-10-02,265,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"GBHE",2014-10-02,6,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"GRCO",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"HADU",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"LAGU",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"LESC",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"LTDU",2014-10-02,1,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"MERL",2014-10-02,1,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"NOGA",2014-10-02,2,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"NOPI",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"PAJA",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"PEFA",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"PISI",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"RBGU",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"RBME",2014-10-02,3,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"RNGR",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"RTLO",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"RUTU",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"SNBU",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"SSHA",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"SUSC",2014-10-02,236,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"SWSP",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"Scoter sp.",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"UNID",2014-10-02,65,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"WHIM",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"WWSC",2014-10-02,39,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"YBCH",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"YRWA",2014-10-02,0,140,"6:45-9:05","KO/SB?Nick","NW 4-8",NA
"ABDU",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"AMCR",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"ATSP",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"BAEA",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"BAOR",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"BLGU",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"BLKI",2014-10-07,1,120,"6:45-8:45","Seth","SSW 3-5",NA
"BLSC",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"BOGU",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"BOWA",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"BUFF",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"CATE",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"COEI",2014-10-07,22,120,"6:45-8:45","Seth","SSW 3-5",NA
"COGO",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"COGR",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"COLO",2014-10-07,4,120,"6:45-8:45","Seth","SSW 3-5",NA
"Calidris sp.",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"DCCO",2014-10-07,11,120,"6:45-8:45","Seth","SSW 3-5",NA
"GBHE",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"GRCO",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"HADU",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"LAGU",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"LESC",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"LTDU",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"MERL",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"NOGA",2014-10-07,3,120,"6:45-8:45","Seth","SSW 3-5",NA
"NOPI",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"PAJA",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"PEFA",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"PISI",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"RBGU",2014-10-07,8,120,"6:45-8:45","Seth","SSW 3-5",NA
"RBME",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"RNGR",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"RTLO",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"RUTU",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"SNBU",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"SSHA",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"SUSC",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"SWSP",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"Scoter sp.",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"UNID",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"WHIM",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"WWSC",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"YBCH",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"YRWA",2014-10-07,0,120,"6:45-8:45","Seth","SSW 3-5",NA
"ABDU",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"AMCR",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"ATSP",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"BAEA",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"BAOR",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"BLGU",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"BLKI",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"BLSC",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"BOGU",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"BOWA",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"BUFF",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"CATE",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"COEI",2014-10-09,50,130,"6:35-8:45","Seth","W 5-10",NA
"COGO",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"COGR",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"COLO",2014-10-09,5,130,"6:35-8:45","Seth","W 5-10",NA
"Calidris sp.",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"DCCO",2014-10-09,35,130,"6:35-8:45","Seth","W 5-10",NA
"GBHE",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"GRCO",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"HADU",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"LAGU",2014-10-09,4,130,"6:35-8:45","Seth","W 5-10",NA
"LESC",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"LTDU",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"MERL",2014-10-09,2,130,"6:35-8:45","Seth","W 5-10",NA
"NOGA",2014-10-09,15,130,"6:35-8:45","Seth","W 5-10",NA
"NOPI",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"PAJA",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"PEFA",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"PISI",2014-10-09,69,130,"6:35-8:45","Seth","W 5-10",NA
"RBGU",2014-10-09,5,130,"6:35-8:45","Seth","W 5-10",NA
"RBME",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"RNGR",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"RTLO",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"RUTU",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"SNBU",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"SSHA",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"SUSC",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"SWSP",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"Scoter sp.",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"UNID",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"WHIM",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"WWSC",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"YBCH",2014-10-09,0,130,"6:35-8:45","Seth","W 5-10",NA
"YRWA",2014-10-09,4,130,"6:35-8:45","Seth","W 5-10",NA
"ABDU",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"AMCR",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"ATSP",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"BAEA",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"BAOR",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"BLGU",2014-10-14,5,135,"6:45-9:00","Seth","WSW 3-7",NA
"BLKI",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"BLSC",2014-10-14,14,135,"6:45-9:00","Seth","WSW 3-7",NA
"BOGU",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"BOWA",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"BUFF",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"CATE",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"COEI",2014-10-14,766,135,"6:45-9:00","Seth","WSW 3-7",NA
"COGO",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"COGR",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"COLO",2014-10-14,40,135,"6:45-9:00","Seth","WSW 3-7",NA
"Calidris sp.",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"DCCO",2014-10-14,150,135,"6:45-9:00","Seth","WSW 3-7",NA
"GBHE",2014-10-14,1,135,"6:45-9:00","Seth","WSW 3-7",NA
"GRCO",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"HADU",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"LAGU",2014-10-14,1,135,"6:45-9:00","Seth","WSW 3-7",NA
"LESC",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"LTDU",2014-10-14,1,135,"6:45-9:00","Seth","WSW 3-7",NA
"MERL",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"NOGA",2014-10-14,4,135,"6:45-9:00","Seth","WSW 3-7",NA
"NOPI",2014-10-14,6,135,"6:45-9:00","Seth","WSW 3-7",NA
"PAJA",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"PEFA",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"PISI",2014-10-14,4,135,"6:45-9:00","Seth","WSW 3-7",NA
"RBGU",2014-10-14,14,135,"6:45-9:00","Seth","WSW 3-7",NA
"RBME",2014-10-14,13,135,"6:45-9:00","Seth","WSW 3-7",NA
"RNGR",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"RTLO",2014-10-14,3,135,"6:45-9:00","Seth","WSW 3-7",NA
"RUTU",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"SNBU",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"SSHA",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"SUSC",2014-10-14,49,135,"6:45-9:00","Seth","WSW 3-7",NA
"SWSP",2014-10-14,1,135,"6:45-9:00","Seth","WSW 3-7",NA
"Scoter sp.",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"UNID",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"WHIM",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"WWSC",2014-10-14,65,135,"6:45-9:00","Seth","WSW 3-7",NA
"YBCH",2014-10-14,0,135,"6:45-9:00","Seth","WSW 3-7",NA
"YRWA",2014-10-14,5,135,"6:45-9:00","Seth","WSW 3-7",NA
"ABDU",2014-10-16,0,30,"6:45-7:15"," Seth","Heavy Fog",NA
"AMCR",2014-10-16,0,30,"6:45-7:15"," Seth","Heavy Fog",NA
"ATSP",2014-10-16,0,30,"6:45-7:15"," Seth","Heavy Fog",NA
"BAEA",2014-10-16,0,30,"6:45-7:15"," Seth","Heavy Fog",NA
"BAOR",2014-10-16,0,30,"6:45-7:15"," Seth","Heavy Fog",NA
"BLGU",2014-10-16,0,30,"6:45-7:15"," Seth","Heavy Fog",NA
"BLKI",2014-10-16,0,30,"6:45-7:15"," Seth","Heavy Fog",NA
"BLSC",2014-10-16,0,30,"6:45-7:15"," Seth","Heavy Fog",NA
"BOGU",2014-10-16,0,30,"6:45-7:15"," Seth","Heavy Fog",NA
"BOWA",2014-10-16,0,30,"6:45-7:15"," Seth","Heavy Fog",NA
"BUFF",2014-10-16,0,30,"6:45-7:15"," Seth","Heavy Fog",NA
"CATE",2014-10-16,0,30,"6:45-7:15"," Seth","Heavy Fog",NA
