"species","date","day.total","total.obs.mins","time.of.obs","principle.observer","wind.dir.speed","visibility"
"WWSC",2018-10-10,2,330,"0610-0940, 1210-1410","E Johnson","SW 2-7 E 4-6","3-5"
"ABDU",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"BLGU",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"BLKI",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"BLSC",2018-10-11,52,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"BOGU",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"BRAN",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"BUFF",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"Bird sp.",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"CANG",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"CATE",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"COEI",2018-10-11,53,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"COGO",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"COLO",2018-10-11,6,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"COTE",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"Cormorant sp.",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"DCCO",2018-10-11,26,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"Duck sp.",2018-10-11,9,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"GBHE",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"GRCO",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"GREG",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"GWTE",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"HADU",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"HOGR",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"Jaeger sp.",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"LAGU",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"LTDU",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"Large alcid sp.",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"Loon sp.",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"MALL",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"MALL/ABDU",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"NOGA",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"PAJA",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"POJA",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"RAZO",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"RBGU",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"RBME",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"RNGR",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"RTLO",2018-10-11,1,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"SUSC",2018-10-11,28,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"Scoter sp.",2018-10-11,52,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"Tern sp.",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"WODU",2018-10-11,0,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"WWSC",2018-10-11,3,210,"0630-0900;1600-1700","S Benz","ENE 12-18",".25 -.50"
"ABDU",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"BLGU",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"BLKI",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"BLSC",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"BOGU",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"BRAN",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"BUFF",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"Bird sp.",2018-10-12,2,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"CANG",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"CATE",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"COEI",2018-10-12,308,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"COGO",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"COLO",2018-10-12,20,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"COTE",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"Cormorant sp.",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"DCCO",2018-10-12,614,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"Duck sp.",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"GBHE",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"GRCO",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"GREG",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"GWTE",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"HADU",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"HOGR",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"Jaeger sp.",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"LAGU",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"LTDU",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"Large alcid sp.",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"Loon sp.",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"MALL",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"MALL/ABDU",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"NOGA",2018-10-12,61,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"PAJA",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"POJA",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"RAZO",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"RBGU",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"RBME",2018-10-12,2,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"RNGR",2018-10-12,1,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"RTLO",2018-10-12,2,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"SUSC",2018-10-12,83,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"Scoter sp.",2018-10-12,56,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"Tern sp.",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"WODU",2018-10-12,0,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"WWSC",2018-10-12,8,240,"0615-0915;1400-1500","S Benz","NW 2-5","5"
"ABDU",2018-10-13,11,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"BLGU",2018-10-13,10,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"BLKI",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"BLSC",2018-10-13,22,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"BOGU",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"BRAN",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"BUFF",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"Bird sp.",2018-10-13,14,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"CANG",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"CATE",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"COEI",2018-10-13,627,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"COGO",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"COLO",2018-10-13,23,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"COTE",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"Cormorant sp.",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"DCCO",2018-10-13,1302,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"Duck sp.",2018-10-13,17,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"GBHE",2018-10-13,1,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"GRCO",2018-10-13,6,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"GREG",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"GWTE",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"HADU",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"HOGR",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"Jaeger sp.",2018-10-13,1,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"LAGU",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"LTDU",2018-10-13,3,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"Large alcid sp.",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"Loon sp.",2018-10-13,1,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"MALL",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"MALL/ABDU",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"NOGA",2018-10-13,60,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"PAJA",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"POJA",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"RAZO",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"RBGU",2018-10-13,3,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"RBME",2018-10-13,17,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"RNGR",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"RTLO",2018-10-13,1,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"SUSC",2018-10-13,34,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"Scoter sp.",2018-10-13,57,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"Tern sp.",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"WODU",2018-10-13,0,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"WWSC",2018-10-13,13,345,"0615-1000,1545-1745","E Johnson","W 1-7, NW 2","4-10"
"ABDU",2018-10-14,7,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"BLGU",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"BLKI",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"BLSC",2018-10-14,121,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"BOGU",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"BRAN",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"BUFF",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"Bird sp.",2018-10-14,47,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"CANG",2018-10-14,1,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"CATE",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"COEI",2018-10-14,180,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"COGO",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"COLO",2018-10-14,38,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"COTE",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"Cormorant sp.",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"DCCO",2018-10-14,720,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"Duck sp.",2018-10-14,77,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"GBHE",2018-10-14,1,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"GRCO",2018-10-14,6,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"GREG",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"GWTE",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"HADU",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"HOGR",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"Jaeger sp.",2018-10-14,1,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"LAGU",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"LTDU",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"Large alcid sp.",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"Loon sp.",2018-10-14,5,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"MALL",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"MALL/ABDU",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"NOGA",2018-10-14,249,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"PAJA",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"POJA",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"RAZO",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"RBGU",2018-10-14,3,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"RBME",2018-10-14,26,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"RNGR",2018-10-14,1,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"RTLO",2018-10-14,1,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"SUSC",2018-10-14,53,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"Scoter sp.",2018-10-14,53,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"Tern sp.",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"WODU",2018-10-14,0,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"WWSC",2018-10-14,28,400,"0620-1200, 1700-1800","E Johnson","NW 4-8","10"
"ABDU",2018-10-15,4,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"BLGU",2018-10-15,12,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"BLKI",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"BLSC",2018-10-15,33,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"BOGU",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"BRAN",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"BUFF",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"Bird sp.",2018-10-15,32,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"CANG",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"CATE",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"COEI",2018-10-15,548,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"COGO",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"COLO",2018-10-15,61,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"COTE",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"Cormorant sp.",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"DCCO",2018-10-15,1066,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"Duck sp.",2018-10-15,74,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"GBHE",2018-10-15,1,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"GRCO",2018-10-15,9,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"GREG",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"GWTE",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"HADU",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"HOGR",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"Jaeger sp.",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"LAGU",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"LTDU",2018-10-15,2,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"Large alcid sp.",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"Loon sp.",2018-10-15,4,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"MALL",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"MALL/ABDU",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"NOGA",2018-10-15,237,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"PAJA",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"POJA",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"RAZO",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"RBGU",2018-10-15,6,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"RBME",2018-10-15,40,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"RNGR",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"RTLO",2018-10-15,6,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"SUSC",2018-10-15,254,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"Scoter sp.",2018-10-15,580,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"Tern sp.",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"WODU",2018-10-15,0,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"WWSC",2018-10-15,30,345,"0615-1000, 1300-1500","E Johnson/K Yakola","N 2,S/SE 3-9","5-10"
"ABDU",2018-10-16,2,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"BLGU",2018-10-16,7,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"BLKI",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"BLSC",2018-10-16,6,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"BOGU",2018-10-16,1,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"BRAN",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"BUFF",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"Bird sp.",2018-10-16,2,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"CANG",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"CATE",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"COEI",2018-10-16,121,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"COGO",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"COLO",2018-10-16,17,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"COTE",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"Cormorant sp.",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"DCCO",2018-10-16,498,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"Duck sp.",2018-10-16,1,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"GBHE",2018-10-16,1,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"GRCO",2018-10-16,1,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"GREG",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"GWTE",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"HADU",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"HOGR",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"Jaeger sp.",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"LAGU",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"LTDU",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"Large alcid sp.",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"Loon sp.",2018-10-16,1,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"MALL",2018-10-16,1,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"MALL/ABDU",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"NOGA",2018-10-16,164,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"PAJA",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"POJA",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"RAZO",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"RBGU",2018-10-16,11,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"RBME",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"RNGR",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"RTLO",2018-10-16,1,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"SUSC",2018-10-16,13,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"Scoter sp.",2018-10-16,8,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"Tern sp.",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"WODU",2018-10-16,0,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"WWSC",2018-10-16,10,360,"0625-1025, 1545-1745","E Johnson","NW 9-15","10"
"ABDU",2018-10-17,3,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"BLGU",2018-10-17,1,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"BLKI",2018-10-17,0,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"BLSC",2018-10-17,5920,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"BOGU",2018-10-17,0,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"BRAN",2018-10-17,1,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"BUFF",2018-10-17,0,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"Bird sp.",2018-10-17,17,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"CANG",2018-10-17,0,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"CATE",2018-10-17,0,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"COEI",2018-10-17,328,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"COGO",2018-10-17,0,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"COLO",2018-10-17,41,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"COTE",2018-10-17,0,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"Cormorant sp.",2018-10-17,0,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"DCCO",2018-10-17,154,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
"Duck sp.",2018-10-17,767,540,"0630-1530","E Johnson/S Benz","SW 10-17","10"
