"species","date","day.total","total.obs.mins","time.of.obs","principle.observer","wind.dir.speed","visibility"
"HOGR",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"Jaeger sp.",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"LAGU",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"LTDU",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"Large alcid sp.",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"Loon sp.",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"MALL",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"MALL/ABDU",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"NOGA",2022-09-29,25,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"NOPI",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"PAJA",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"POJA",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"RAZO",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"RBGU",2022-09-29,1,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"RBME",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"RNGR",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"RNPH",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"RTLO",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"SUSC",2022-09-29,1,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"Scaup sp.",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"Scoter sp.",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"Tern sp.",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"WODU",2022-09-29,2,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"WWSC",2022-09-29,0,270,"6:00-10:30","TG","SE/7mph","10+ miles"
"ABDU",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"AMWI",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"BLGU",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"BLKI",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"BLSC",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"BLSK",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"BOGU",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"BRAN",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"BUFF",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"Bird sp.",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"CANG",2022-09-30,12,270,"6:00-10:30","TG","N/3mph","10+ miles"
"CATE",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"COEI",2022-09-30,43,270,"6:00-10:30","TG","N/3mph","10+ miles"
"COGO",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"COLO",2022-09-30,13,270,"6:00-10:30","TG","N/3mph","10+ miles"
"COMU",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"COTE",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"Calidris sp.",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"Cormorant sp.",2022-09-30,76,270,"6:00-10:30","TG","N/3mph","10+ miles"
"DCCO",2022-09-30,132,270,"6:00-10:30","TG","N/3mph","10+ miles"
"Duck sp.",2022-09-30,2,270,"6:00-10:30","TG","N/3mph","10+ miles"
"GBHE",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"GRCO",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"GREG",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"GRSC",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"GRSH",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"GWTE",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"HADU",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"HOGR",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"Jaeger sp.",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"LAGU",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"LTDU",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"Large alcid sp.",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"Loon sp.",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"MALL",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"MALL/ABDU",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"NOGA",2022-09-30,15,270,"6:00-10:30","TG","N/3mph","10+ miles"
"NOPI",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"PAJA",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"POJA",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"RAZO",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"RBGU",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"RBME",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"RNGR",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"RNPH",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"RTLO",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"SUSC",2022-09-30,5,270,"6:00-10:30","TG","N/3mph","10+ miles"
"Scaup sp.",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"Scoter sp.",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"Tern sp.",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"WODU",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"WWSC",2022-09-30,0,270,"6:00-10:30","TG","N/3mph","10+ miles"
"ABDU",2022-10-01,0,0,NA,NA,NA,NA
"AMWI",2022-10-01,0,0,NA,NA,NA,NA
"BLGU",2022-10-01,0,0,NA,NA,NA,NA
"BLKI",2022-10-01,0,0,NA,NA,NA,NA
"BLSC",2022-10-01,0,0,NA,NA,NA,NA
"BLSK",2022-10-01,0,0,NA,NA,NA,NA
"BOGU",2022-10-01,0,0,NA,NA,NA,NA
"BRAN",2022-10-01,0,0,NA,NA,NA,NA
"BUFF",2022-10-01,0,0,NA,NA,NA,NA
"Bird sp.",2022-10-01,0,0,NA,NA,NA,NA
"CANG",2022-10-01,0,0,NA,NA,NA,NA
"CATE",2022-10-01,0,0,NA,NA,NA,NA
"COEI",2022-10-01,0,0,NA,NA,NA,NA
"COGO",2022-10-01,0,0,NA,NA,NA,NA
"COLO",2022-10-01,0,0,NA,NA,NA,NA
"COMU",2022-10-01,0,0,NA,NA,NA,NA
"COTE",2022-10-01,0,0,NA,NA,NA,NA
"Calidris sp.",2022-10-01,0,0,NA,NA,NA,NA
"Cormorant sp.",2022-10-01,0,0,NA,NA,NA,NA
"DCCO",2022-10-01,0,0,NA,NA,NA,NA
"Duck sp.",2022-10-01,0,0,NA,NA,NA,NA
"GBHE",2022-10-01,0,0,NA,NA,NA,NA
"GRCO",2022-10-01,0,0,NA,NA,NA,NA
"GREG",2022-10-01,0,0,NA,NA,NA,NA
"GRSC",2022-10-01,0,0,NA,NA,NA,NA
"GRSH",2022-10-01,0,0,NA,NA,NA,NA
"GWTE",2022-10-01,0,0,NA,NA,NA,NA
"HADU",2022-10-01,0,0,NA,NA,NA,NA
"HOGR",2022-10-01,0,0,NA,NA,NA,NA
"Jaeger sp.",2022-10-01,0,0,NA,NA,NA,NA
"LAGU",2022-10-01,0,0,NA,NA,NA,NA
"LTDU",2022-10-01,0,0,NA,NA,NA,NA
"Large alcid sp.",2022-10-01,0,0,NA,NA,NA,NA
"Loon sp.",2022-10-01,0,0,NA,NA,NA,NA
"MALL",2022-10-01,0,0,NA,NA,NA,NA
"MALL/ABDU",2022-10-01,0,0,NA,NA,NA,NA
"NOGA",2022-10-01,0,0,NA,NA,NA,NA
"NOPI",2022-10-01,0,0,NA,NA,NA,NA
"PAJA",2022-10-01,0,0,NA,NA,NA,NA
"POJA",2022-10-01,0,0,NA,NA,NA,NA
"RAZO",2022-10-01,0,0,NA,NA,NA,NA
"RBGU",2022-10-01,0,0,NA,NA,NA,NA
"RBME",2022-10-01,0,0,NA,NA,NA,NA
"RNGR",2022-10-01,0,0,NA,NA,NA,NA
"RNPH",2022-10-01,0,0,NA,NA,NA,NA
"RTLO",2022-10-01,0,0,NA,NA,NA,NA
"SUSC",2022-10-01,0,0,NA,NA,NA,NA
"Scaup sp.",2022-10-01,0,0,NA,NA,NA,NA
"Scoter sp.",2022-10-01,0,0,NA,NA,NA,NA
"Tern sp.",2022-10-01,0,0,NA,NA,NA,NA
"WODU",2022-10-01,0,0,NA,NA,NA,NA
"WWSC",2022-10-01,0,0,NA,NA,NA,NA
"ABDU",2022-10-02,1,270,"6:00-10:30","TG","S/17mph","10+ miles"
"AMWI",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"BLGU",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"BLKI",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"BLSC",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"BLSK",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"BOGU",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"BRAN",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"BUFF",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"Bird sp.",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"CANG",2022-10-02,15,270,"6:00-10:30","TG","S/17mph","10+ miles"
"CATE",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"COEI",2022-10-02,56,270,"6:00-10:30","TG","S/17mph","10+ miles"
"COGO",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"COLO",2022-10-02,12,270,"6:00-10:30","TG","S/17mph","10+ miles"
"COMU",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"COTE",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"Calidris sp.",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"Cormorant sp.",2022-10-02,60,270,"6:00-10:30","TG","S/17mph","10+ miles"
"DCCO",2022-10-02,85,270,"6:00-10:30","TG","S/17mph","10+ miles"
"Duck sp.",2022-10-02,29,270,"6:00-10:30","TG","S/17mph","10+ miles"
"GBHE",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"GRCO",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"GREG",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"GRSC",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"GRSH",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"GWTE",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"HADU",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"HOGR",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"Jaeger sp.",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"LAGU",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"LTDU",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"Large alcid sp.",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"Loon sp.",2022-10-02,1,270,"6:00-10:30","TG","S/17mph","10+ miles"
"MALL",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"MALL/ABDU",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"NOGA",2022-10-02,45,270,"6:00-10:30","TG","S/17mph","10+ miles"
"NOPI",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"PAJA",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"POJA",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"RAZO",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"RBGU",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"RBME",2022-10-02,1,270,"6:00-10:30","TG","S/17mph","10+ miles"
"RNGR",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"RNPH",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"RTLO",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"SUSC",2022-10-02,42,270,"6:00-10:30","TG","S/17mph","10+ miles"
"Scaup sp.",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"Scoter sp.",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"Tern sp.",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"WODU",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"WWSC",2022-10-02,0,270,"6:00-10:30","TG","S/17mph","10+ miles"
"ABDU",2022-10-03,0,0,NA,NA,NA,NA
"AMWI",2022-10-03,0,0,NA,NA,NA,NA
"BLGU",2022-10-03,0,0,NA,NA,NA,NA
"BLKI",2022-10-03,0,0,NA,NA,NA,NA
"BLSC",2022-10-03,0,0,NA,NA,NA,NA
"BLSK",2022-10-03,0,0,NA,NA,NA,NA
"BOGU",2022-10-03,0,0,NA,NA,NA,NA
"BRAN",2022-10-03,0,0,NA,NA,NA,NA
"BUFF",2022-10-03,0,0,NA,NA,NA,NA
"Bird sp.",2022-10-03,0,0,NA,NA,NA,NA
"CANG",2022-10-03,0,0,NA,NA,NA,NA
"CATE",2022-10-03,0,0,NA,NA,NA,NA
"COEI",2022-10-03,0,0,NA,NA,NA,NA
"COGO",2022-10-03,0,0,NA,NA,NA,NA
"COLO",2022-10-03,0,0,NA,NA,NA,NA
"COMU",2022-10-03,0,0,NA,NA,NA,NA
"COTE",2022-10-03,0,0,NA,NA,NA,NA
"Calidris sp.",2022-10-03,0,0,NA,NA,NA,NA
"Cormorant sp.",2022-10-03,0,0,NA,NA,NA,NA
"DCCO",2022-10-03,0,0,NA,NA,NA,NA
"Duck sp.",2022-10-03,0,0,NA,NA,NA,NA
"GBHE",2022-10-03,0,0,NA,NA,NA,NA
"GRCO",2022-10-03,0,0,NA,NA,NA,NA
"GREG",2022-10-03,0,0,NA,NA,NA,NA
"GRSC",2022-10-03,0,0,NA,NA,NA,NA
"GRSH",2022-10-03,0,0,NA,NA,NA,NA
"GWTE",2022-10-03,0,0,NA,NA,NA,NA
"HADU",2022-10-03,0,0,NA,NA,NA,NA
"HOGR",2022-10-03,0,0,NA,NA,NA,NA
"Jaeger sp.",2022-10-03,0,0,NA,NA,NA,NA
"LAGU",2022-10-03,0,0,NA,NA,NA,NA
"LTDU",2022-10-03,0,0,NA,NA,NA,NA
"Large alcid sp.",2022-10-03,0,0,NA,NA,NA,NA
"Loon sp.",2022-10-03,0,0,NA,NA,NA,NA
"MALL",2022-10-03,0,0,NA,NA,NA,NA
"MALL/ABDU",2022-10-03,0,0,NA,NA,NA,NA
"NOGA",2022-10-03,0,0,NA,NA,NA,NA
"NOPI",2022-10-03,0,0,NA,NA,NA,NA
"PAJA",2022-10-03,0,0,NA,NA,NA,NA
"POJA",2022-10-03,0,0,NA,NA,NA,NA
"RAZO",2022-10-03,0,0,NA,NA,NA,NA
"RBGU",2022-10-03,0,0,NA,NA,NA,NA
"RBME",2022-10-03,0,0,NA,NA,NA,NA
"RNGR",2022-10-03,0,0,NA,NA,NA,NA
"RNPH",2022-10-03,0,0,NA,NA,NA,NA
"RTLO",2022-10-03,0,0,NA,NA,NA,NA
"SUSC",2022-10-03,0,0,NA,NA,NA,NA
"Scaup sp.",2022-10-03,0,0,NA,NA,NA,NA
"Scoter sp.",2022-10-03,0,0,NA,NA,NA,NA
"Tern sp.",2022-10-03,0,0,NA,NA,NA,NA
"WODU",2022-10-03,0,0,NA,NA,NA,NA
"WWSC",2022-10-03,0,0,NA,NA,NA,NA
"ABDU",2022-10-04,1,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"AMWI",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"BLGU",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"BLKI",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"BLSC",2022-10-04,5,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"BLSK",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"BOGU",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"BRAN",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"BUFF",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"Bird sp.",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"CANG",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"CATE",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"COEI",2022-10-04,77,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"COGO",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"COLO",2022-10-04,16,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"COMU",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"COTE",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"Calidris sp.",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"Cormorant sp.",2022-10-04,59,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"DCCO",2022-10-04,40,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"Duck sp.",2022-10-04,22,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"GBHE",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"GRCO",2022-10-04,1,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"GREG",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"GRSC",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"GRSH",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"GWTE",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"HADU",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"HOGR",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"Jaeger sp.",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"LAGU",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"LTDU",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"Large alcid sp.",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"Loon sp.",2022-10-04,2,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"MALL",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"MALL/ABDU",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"NOGA",2022-10-04,10,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"NOPI",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"PAJA",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"POJA",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"RAZO",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"RBGU",2022-10-04,2,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"RBME",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"RNGR",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"RNPH",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"RTLO",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"SUSC",2022-10-04,10,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"Scaup sp.",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"Scoter sp.",2022-10-04,2,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"Tern sp.",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"WODU",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"WWSC",2022-10-04,0,270,"6:00-10:30","TG","SE/6mph","10+ miles"
"ABDU",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"AMWI",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"BLGU",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"BLKI",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"BLSC",2022-10-05,19,270,"6:00-10:30","TG","S/7mph","10+ miles"
"BLSK",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"BOGU",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"BRAN",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"BUFF",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"Bird sp.",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"CANG",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"CATE",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"COEI",2022-10-05,46,270,"6:00-10:30","TG","S/7mph","10+ miles"
"COGO",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"COLO",2022-10-05,6,270,"6:00-10:30","TG","S/7mph","10+ miles"
"COMU",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"COTE",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"Calidris sp.",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"Cormorant sp.",2022-10-05,32,270,"6:00-10:30","TG","S/7mph","10+ miles"
"DCCO",2022-10-05,74,270,"6:00-10:30","TG","S/7mph","10+ miles"
"Duck sp.",2022-10-05,30,270,"6:00-10:30","TG","S/7mph","10+ miles"
"GBHE",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"GRCO",2022-10-05,3,270,"6:00-10:30","TG","S/7mph","10+ miles"
"GREG",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"GRSC",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"GRSH",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"GWTE",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"HADU",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"HOGR",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"Jaeger sp.",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"LAGU",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"LTDU",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"Large alcid sp.",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"Loon sp.",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"MALL",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"MALL/ABDU",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"NOGA",2022-10-05,66,270,"6:00-10:30","TG","S/7mph","10+ miles"
"NOPI",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"PAJA",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"POJA",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"RAZO",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"RBGU",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"RBME",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"RNGR",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"RNPH",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"RTLO",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"SUSC",2022-10-05,5,270,"6:00-10:30","TG","S/7mph","10+ miles"
"Scaup sp.",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"Scoter sp.",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"Tern sp.",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"WODU",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"WWSC",2022-10-05,0,270,"6:00-10:30","TG","S/7mph","10+ miles"
"ABDU",2022-10-06,0,0,NA,NA,NA,NA
"AMWI",2022-10-06,0,0,NA,NA,NA,NA
"BLGU",2022-10-06,0,0,NA,NA,NA,NA
"BLKI",2022-10-06,0,0,NA,NA,NA,NA
"BLSC",2022-10-06,0,0,NA,NA,NA,NA
"BLSK",2022-10-06,0,0,NA,NA,NA,NA
"BOGU",2022-10-06,0,0,NA,NA,NA,NA
"BRAN",2022-10-06,0,0,NA,NA,NA,NA
"BUFF",2022-10-06,0,0,NA,NA,NA,NA
"Bird sp.",2022-10-06,0,0,NA,NA,NA,NA
"CANG",2022-10-06,0,0,NA,NA,NA,NA
"CATE",2022-10-06,0,0,NA,NA,NA,NA
"COEI",2022-10-06,0,0,NA,NA,NA,NA
"COGO",2022-10-06,0,0,NA,NA,NA,NA
"COLO",2022-10-06,0,0,NA,NA,NA,NA
"COMU",2022-10-06,0,0,NA,NA,NA,NA
"COTE",2022-10-06,0,0,NA,NA,NA,NA
"Calidris sp.",2022-10-06,0,0,NA,NA,NA,NA
"Cormorant sp.",2022-10-06,0,0,NA,NA,NA,NA
"DCCO",2022-10-06,0,0,NA,NA,NA,NA
"Duck sp.",2022-10-06,0,0,NA,NA,NA,NA
"GBHE",2022-10-06,0,0,NA,NA,NA,NA
"GRCO",2022-10-06,0,0,NA,NA,NA,NA
"GREG",2022-10-06,0,0,NA,NA,NA,NA
"GRSC",2022-10-06,0,0,NA,NA,NA,NA
"GRSH",2022-10-06,0,0,NA,NA,NA,NA
"GWTE",2022-10-06,0,0,NA,NA,NA,NA
"HADU",2022-10-06,0,0,NA,NA,NA,NA
"HOGR",2022-10-06,0,0,NA,NA,NA,NA
"Jaeger sp.",2022-10-06,0,0,NA,NA,NA,NA
"LAGU",2022-10-06,0,0,NA,NA,NA,NA
"LTDU",2022-10-06,0,0,NA,NA,NA,NA
"Large alcid sp.",2022-10-06,0,0,NA,NA,NA,NA
