"species","date","day.total","total.obs.mins","time.of.obs","principle.observer","wind.dir.speed","visibility"
"GRCA",2017-10-12,0,300,"""","AS","no data",NA
"GRCO",2017-10-12,13,300,"""","AS","no data",NA
"GWTE",2017-10-12,0,300,"""","AS","no data",NA
"HADU",2017-10-12,0,300,"""","AS","no data",NA
"HAWO",2017-10-12,0,300,"""","AS","no data",NA
"Jaeger sp.",2017-10-12,0,300,"""","AS","no data",NA
"LAGU",2017-10-12,0,300,"""","AS","no data",NA
"LTDU",2017-10-12,2,300,"""","AS","no data",NA
"Large alcid sp.",2017-10-12,0,300,"""","AS","no data",NA
"Loon sp.",2017-10-12,6,300,"""","AS","no data",NA
"MERL",2017-10-12,2,300,"""","AS","no data",NA
"NOGA",2017-10-12,26,300,"""","AS","no data",NA
"NOHA",2017-10-12,0,300,"""","AS","no data",NA
"OSPR",2017-10-12,0,300,"""","AS","no data",NA
"PAWA",2017-10-12,0,300,"""","AS","no data",NA
"PEFA",2017-10-12,0,300,"""","AS","no data",NA
"PUSA",2017-10-12,0,300,"""","AS","no data",NA
"RAZO",2017-10-12,0,300,"""","AS","no data",NA
"RBGU",2017-10-12,0,300,"""","AS","no data",NA
"RBME",2017-10-12,4,300,"""","AS","no data",NA
"RNGR",2017-10-12,0,300,"""","AS","no data",NA
"RTHU",2017-10-12,0,300,"""","AS","no data",NA
"RTLO",2017-10-12,1,300,"""","AS","no data",NA
"SAND",2017-10-12,18,300,"""","AS","no data",NA
"SESA",2017-10-12,0,300,"""","AS","no data",NA
"SNBU",2017-10-12,0,300,"""","AS","no data",NA
"SSHA",2017-10-12,0,300,"""","AS","no data",NA
"SUSC",2017-10-12,26,300,"""","AS","no data",NA
"Scoter sp.",2017-10-12,33,300,"""","AS","no data",NA
"Tern sp.",2017-10-12,0,300,"""","AS","no data",NA
"WHIM",2017-10-12,0,300,"""","AS","no data",NA
"WRSA",2017-10-12,0,300,"""","AS","no data",NA
"WWSC",2017-10-12,7,300,"""","AS","no data",NA
"YRWA",2017-10-12,0,300,"""","AS","no data",NA
"ABDU",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"AMGO",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"AMPI",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"BAEA",2017-10-13,1,315,"645-945;345-6","AS","? 1-3",NA
"BBPL",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"BLGU",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"BLKI",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"BLSC",2017-10-13,30,315,"645-945;345-6","AS","? 1-3",NA
"BOGU",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"Bird sp.",2017-10-13,159,315,"645-945;345-6","AS","? 1-3",NA
"CANG",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"CATE",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"COEI",2017-10-13,213,315,"645-945;345-6","AS","? 1-3",NA
"COLO",2017-10-13,27,315,"645-945;345-6","AS","? 1-3",NA
"CORA",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"COTE",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"Cormorant sp.",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"DCCO",2017-10-13,497,315,"645-945;345-6","AS","? 1-3",NA
"Falcon sp.",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"GBHE",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"GRCA",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"GRCO",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"GWTE",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"HADU",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"HAWO",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"Jaeger sp.",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"LAGU",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"LTDU",2017-10-13,3,315,"645-945;345-6","AS","? 1-3",NA
"Large alcid sp.",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"Loon sp.",2017-10-13,2,315,"645-945;345-6","AS","? 1-3",NA
"MERL",2017-10-13,1,315,"645-945;345-6","AS","? 1-3",NA
"NOGA",2017-10-13,44,315,"645-945;345-6","AS","? 1-3",NA
"NOHA",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"OSPR",2017-10-13,1,315,"645-945;345-6","AS","? 1-3",NA
"PAWA",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"PEFA",2017-10-13,1,315,"645-945;345-6","AS","? 1-3",NA
"PUSA",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"RAZO",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"RBGU",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"RBME",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"RNGR",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"RTHU",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"RTLO",2017-10-13,2,315,"645-945;345-6","AS","? 1-3",NA
"SAND",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"SESA",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"SNBU",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"SSHA",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"SUSC",2017-10-13,38,315,"645-945;345-6","AS","? 1-3",NA
"Scoter sp.",2017-10-13,61,315,"645-945;345-6","AS","? 1-3",NA
"Tern sp.",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"WHIM",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"WRSA",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"WWSC",2017-10-13,4,315,"645-945;345-6","AS","? 1-3",NA
"YRWA",2017-10-13,0,315,"645-945;345-6","AS","? 1-3",NA
"ABDU",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"AMGO",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"AMPI",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"BAEA",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"BBPL",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"BLGU",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"BLKI",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"BLSC",2017-10-14,19,300,"645-945;345-545","AS","? 4-7",NA
"BOGU",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"Bird sp.",2017-10-14,30,300,"645-945;345-545","AS","? 4-7",NA
"CANG",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"CATE",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"COEI",2017-10-14,243,300,"645-945;345-545","AS","? 4-7",NA
"COLO",2017-10-14,15,300,"645-945;345-545","AS","? 4-7",NA
"CORA",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"COTE",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"Cormorant sp.",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"DCCO",2017-10-14,772,300,"645-945;345-545","AS","? 4-7",NA
"Falcon sp.",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"GBHE",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"GRCA",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"GRCO",2017-10-14,11,300,"645-945;345-545","AS","? 4-7",NA
"GWTE",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"HADU",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"HAWO",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"Jaeger sp.",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"LAGU",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"LTDU",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"Large alcid sp.",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"Loon sp.",2017-10-14,2,300,"645-945;345-545","AS","? 4-7",NA
"MERL",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"NOGA",2017-10-14,116,300,"645-945;345-545","AS","? 4-7",NA
"NOHA",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"OSPR",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"PAWA",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"PEFA",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"PUSA",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"RAZO",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"RBGU",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"RBME",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"RNGR",2017-10-14,2,300,"645-945;345-545","AS","? 4-7",NA
"RTHU",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"RTLO",2017-10-14,1,300,"645-945;345-545","AS","? 4-7",NA
"SAND",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"SESA",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"SNBU",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"SSHA",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"SUSC",2017-10-14,63,300,"645-945;345-545","AS","? 4-7",NA
"Scoter sp.",2017-10-14,2,300,"645-945;345-545","AS","? 4-7",NA
"Tern sp.",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"WHIM",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"WRSA",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"WWSC",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"YRWA",2017-10-14,0,300,"645-945;345-545","AS","? 4-7",NA
"ABDU",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"AMGO",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"AMPI",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"BAEA",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"BBPL",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"BLGU",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"BLKI",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"BLSC",2017-10-15,8,105,"645-830; fog","AS","Var 1-3",NA
"BOGU",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"Bird sp.",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"CANG",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"CATE",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"COEI",2017-10-15,68,105,"645-830; fog","AS","Var 1-3",NA
"COLO",2017-10-15,4,105,"645-830; fog","AS","Var 1-3",NA
"CORA",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"COTE",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"Cormorant sp.",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"DCCO",2017-10-15,54,105,"645-830; fog","AS","Var 1-3",NA
"Falcon sp.",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"GBHE",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"GRCA",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"GRCO",2017-10-15,6,105,"645-830; fog","AS","Var 1-3",NA
"GWTE",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"HADU",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"HAWO",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"Jaeger sp.",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"LAGU",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"LTDU",2017-10-15,4,105,"645-830; fog","AS","Var 1-3",NA
"Large alcid sp.",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"Loon sp.",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"MERL",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"NOGA",2017-10-15,3,105,"645-830; fog","AS","Var 1-3",NA
"NOHA",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"OSPR",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"PAWA",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"PEFA",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"PUSA",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"RAZO",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"RBGU",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"RBME",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"RNGR",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"RTHU",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"RTLO",2017-10-15,1,105,"645-830; fog","AS","Var 1-3",NA
"SAND",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"SESA",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"SNBU",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"SSHA",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"SUSC",2017-10-15,1,105,"645-830; fog","AS","Var 1-3",NA
"Scoter sp.",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"Tern sp.",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"WHIM",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"WRSA",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"WWSC",2017-10-15,4,105,"645-830; fog","AS","Var 1-3",NA
"YRWA",2017-10-15,0,105,"645-830; fog","AS","Var 1-3",NA
"ABDU",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"AMGO",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"AMPI",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"BAEA",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"BBPL",2017-10-16,5,315,"645-945;345-6","AS","Var 1-3",NA
"BLGU",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"BLKI",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"BLSC",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"BOGU",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"Bird sp.",2017-10-16,41,315,"645-945;345-6","AS","Var 1-3",NA
"CANG",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"CATE",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"COEI",2017-10-16,50,315,"645-945;345-6","AS","Var 1-3",NA
"COLO",2017-10-16,15,315,"645-945;345-6","AS","Var 1-3",NA
"CORA",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"COTE",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"Cormorant sp.",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"DCCO",2017-10-16,133,315,"645-945;345-6","AS","Var 1-3",NA
"Falcon sp.",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"GBHE",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"GRCA",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"GRCO",2017-10-16,6,315,"645-945;345-6","AS","Var 1-3",NA
"GWTE",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"HADU",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"HAWO",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"Jaeger sp.",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"LAGU",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"LTDU",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"Large alcid sp.",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"Loon sp.",2017-10-16,5,315,"645-945;345-6","AS","Var 1-3",NA
"MERL",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"NOGA",2017-10-16,93,315,"645-945;345-6","AS","Var 1-3",NA
"NOHA",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"OSPR",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"PAWA",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"PEFA",2017-10-16,1,315,"645-945;345-6","AS","Var 1-3",NA
"PUSA",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"RAZO",2017-10-16,1,315,"645-945;345-6","AS","Var 1-3",NA
"RBGU",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"RBME",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"RNGR",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"RTHU",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"RTLO",2017-10-16,3,315,"645-945;345-6","AS","Var 1-3",NA
"SAND",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"SESA",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"SNBU",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"SSHA",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"SUSC",2017-10-16,3,315,"645-945;345-6","AS","Var 1-3",NA
"Scoter sp.",2017-10-16,14,315,"645-945;345-6","AS","Var 1-3",NA
"Tern sp.",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"WHIM",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"WRSA",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"WWSC",2017-10-16,16,315,"645-945;345-6","AS","Var 1-3",NA
"YRWA",2017-10-16,0,315,"645-945;345-6","AS","Var 1-3",NA
"ABDU",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"AMGO",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"AMPI",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"BAEA",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"BBPL",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"BLGU",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"BLKI",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"BLSC",2017-10-17,4,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"BOGU",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"Bird sp.",2017-10-17,41,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"CANG",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"CATE",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"COEI",2017-10-17,204,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"COLO",2017-10-17,27,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"CORA",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"COTE",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"Cormorant sp.",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"DCCO",2017-10-17,617,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"Falcon sp.",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"GBHE",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"GRCA",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"GRCO",2017-10-17,5,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"GWTE",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"HADU",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"HAWO",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"Jaeger sp.",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"LAGU",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"LTDU",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"Large alcid sp.",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"Loon sp.",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"MERL",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"NOGA",2017-10-17,46,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"NOHA",2017-10-17,1,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"OSPR",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"PAWA",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"PEFA",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"PUSA",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"RAZO",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"RBGU",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"RBME",2017-10-17,2,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"RNGR",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"RTHU",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"RTLO",2017-10-17,5,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"SAND",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"SESA",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"SNBU",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"SSHA",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"SUSC",2017-10-17,20,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"Scoter sp.",2017-10-17,29,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"Tern sp.",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"WHIM",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"WRSA",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"WWSC",2017-10-17,7,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"YRWA",2017-10-17,0,270,"630-930;330-6","SB","S 1-3, WSW 3-8",NA
"ABDU",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"AMGO",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"AMPI",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"BAEA",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"BBPL",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"BLGU",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"BLKI",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"BLSC",2017-10-18,56,315,"645-945;345-6","AS","? 12-15",NA
"BOGU",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"Bird sp.",2017-10-18,31,315,"645-945;345-6","AS","? 12-15",NA
"CANG",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"CATE",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"COEI",2017-10-18,231,315,"645-945;345-6","AS","? 12-15",NA
"COLO",2017-10-18,78,315,"645-945;345-6","AS","? 12-15",NA
"CORA",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"COTE",2017-10-18,11,315,"645-945;345-6","AS","? 12-15",NA
"Cormorant sp.",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"DCCO",2017-10-18,402,315,"645-945;345-6","AS","? 12-15",NA
"Falcon sp.",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"GBHE",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"GRCA",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"GRCO",2017-10-18,15,315,"645-945;345-6","AS","? 12-15",NA
"GWTE",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"HADU",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"HAWO",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"Jaeger sp.",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"LAGU",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"LTDU",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"Large alcid sp.",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"Loon sp.",2017-10-18,5,315,"645-945;345-6","AS","? 12-15",NA
"MERL",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"NOGA",2017-10-18,81,315,"645-945;345-6","AS","? 12-15",NA
"NOHA",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"OSPR",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"PAWA",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"PEFA",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"PUSA",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"RAZO",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"RBGU",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"RBME",2017-10-18,5,315,"645-945;345-6","AS","? 12-15",NA
"RNGR",2017-10-18,5,315,"645-945;345-6","AS","? 12-15",NA
"RTHU",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"RTLO",2017-10-18,18,315,"645-945;345-6","AS","? 12-15",NA
"SAND",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"SESA",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"SNBU",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"SSHA",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"SUSC",2017-10-18,13,315,"645-945;345-6","AS","? 12-15",NA
"Scoter sp.",2017-10-18,31,315,"645-945;345-6","AS","? 12-15",NA
"Tern sp.",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"WHIM",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"WRSA",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"WWSC",2017-10-18,11,315,"645-945;345-6","AS","? 12-15",NA
"YRWA",2017-10-18,0,315,"645-945;345-6","AS","? 12-15",NA
"ABDU",2017-10-19,0,300,"645-945;345-545","AS","?",NA
"AMGO",2017-10-19,0,300,"645-945;345-545","AS","?",NA
